spectrum_id,mp_id,cu_oxidation_state,status,reason,evidence
spectrum_0000,mp-10092,1.0,assigned,,query_snapshot.json:material_id=mp-10092; method=None
spectrum_2803,mp-20525,2.0,assigned,,query_snapshot.json:material_id=mp-20525; method=None
spectrum_2804,mp-1078922,1.0,assigned,,query_snapshot.json:material_id=mp-1078922; method=None
spectrum_2805,mp-1069520,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1069520; method=None
spectrum_2806,mp-1198812,1.0,assigned,,query_snapshot.json:material_id=mp-1198812; method=None
spectrum_2807,mp-978092,1.0,assigned,,query_snapshot.json:material_id=mp-978092; method=None
spectrum_2808,mp-1200105,1.0,assigned,,query_snapshot.json:material_id=mp-1200105; method=None
spectrum_2809,mp-14012,1.0,assigned,,query_snapshot.json:material_id=mp-14012; method=None
spectrum_2810,mp-619067,1.0,assigned,,query_snapshot.json:material_id=mp-619067; method=None
spectrum_2811,mp-640894,2.0,assigned,,query_snapshot.json:material_id=mp-640894; method=None
spectrum_2812,mp-1195160,1.0,assigned,,query_snapshot.json:material_id=mp-1195160; method=None
spectrum_2813,mp-554150,1.0,assigned,,query_snapshot.json:material_id=mp-554150; method=None
spectrum_2814,mp-624928,2.0,assigned,,query_snapshot.json:material_id=mp-624928; method=None
spectrum_2815,mp-1103265,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1103265; method=None
spectrum_2816,mp-569952,1.0,assigned,,query_snapshot.json:material_id=mp-569952; method=None
spectrum_2817,mp-641487,2.0,assigned,,query_snapshot.json:material_id=mp-641487; method=None
spectrum_2818,mp-761,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-761; method=None
spectrum_2819,mp-556303,2.0,assigned,,query_snapshot.json:material_id=mp-556303; method=None
spectrum_2820,mp-1102920,2.0,assigned,,query_snapshot.json:material_id=mp-1102920; method=None
spectrum_2821,mp-556252,2.0,assigned,,query_snapshot.json:material_id=mp-556252; method=None
spectrum_2822,mp-28073,2.0,assigned,,query_snapshot.json:material_id=mp-28073; method=None
spectrum_2823,mp-1008923,1.0,assigned,,query_snapshot.json:material_id=mp-1008923; method=None
spectrum_2824,mp-559551,1.5,assigned,,query_snapshot.json:material_id=mp-559551; method=None
spectrum_2825,mp-22010,2.0,assigned,,query_snapshot.json:material_id=mp-22010; method=None
spectrum_2826,mp-1179980,1.0,assigned,,query_snapshot.json:material_id=mp-1179980; method=None
spectrum_2827,mp-6562,2.0,assigned,,query_snapshot.json:material_id=mp-6562; method=None
spectrum_2828,mp-1205271,2.0,assigned,,query_snapshot.json:material_id=mp-1205271; method=None
spectrum_2829,mp-12728,1.0,assigned,,query_snapshot.json:material_id=mp-12728; method=None
spectrum_2830,mp-28888,1.0,assigned,,query_snapshot.json:material_id=mp-28888; method=None
spectrum_2831,mp-730473,2.0,assigned,,query_snapshot.json:material_id=mp-730473; method=None
spectrum_2832,mp-15221,1.0,assigned,,query_snapshot.json:material_id=mp-15221; method=None
spectrum_2833,mp-1102425,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1102425; method=None
spectrum_2834,mp-1201552,2.0,assigned,,query_snapshot.json:material_id=mp-1201552; method=None
spectrum_2835,mp-1198068,2.5,assigned,,query_snapshot.json:material_id=mp-1198068; method=None
spectrum_2836,mp-504746,1.2,assigned,,query_snapshot.json:material_id=mp-504746; method=None
spectrum_2837,mp-29396,1.0,assigned,,query_snapshot.json:material_id=mp-29396; method=None
spectrum_2838,mp-10379,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-10379; method=None
spectrum_2839,mp-559339,2.0,assigned,,query_snapshot.json:material_id=mp-559339; method=None
spectrum_2840,mp-707987,2.0,assigned,,query_snapshot.json:material_id=mp-707987; method=None
spectrum_2841,mp-636383,2.0,assigned,,query_snapshot.json:material_id=mp-636383; method=None
spectrum_2842,mp-10835,1.0,assigned,,query_snapshot.json:material_id=mp-10835; method=None
spectrum_2843,mp-568800,1.0,assigned,,query_snapshot.json:material_id=mp-568800; method=None
spectrum_2844,mp-556177,2.0,assigned,,query_snapshot.json:material_id=mp-556177; method=None
spectrum_2845,mp-11147,1.0,assigned,,query_snapshot.json:material_id=mp-11147; method=None
spectrum_2846,mp-28488,1.0,assigned,,query_snapshot.json:material_id=mp-28488; method=None
spectrum_2847,mp-569710,1.0,assigned,,query_snapshot.json:material_id=mp-569710; method=None
spectrum_2848,mp-504747,2.0,assigned,,query_snapshot.json:material_id=mp-504747; method=None
spectrum_2849,mp-757878,1.0,assigned,,query_snapshot.json:material_id=mp-757878; method=None
spectrum_2850,mp-1078081,2.0,assigned,,query_snapshot.json:material_id=mp-1078081; method=None
spectrum_2851,mp-556982,2.0,assigned,,query_snapshot.json:material_id=mp-556982; method=None
spectrum_2852,mp-11924,1.0,assigned,,query_snapshot.json:material_id=mp-11924; method=None
spectrum_2853,mp-1105830,1.0,assigned,,query_snapshot.json:material_id=mp-1105830; method=None
spectrum_2854,mp-559811,1.0,assigned,,query_snapshot.json:material_id=mp-559811; method=None
spectrum_2855,mp-555509,1.0,assigned,,query_snapshot.json:material_id=mp-555509; method=None
spectrum_2856,mp-553966,1.5,assigned,,query_snapshot.json:material_id=mp-553966; method=None
spectrum_2857,mp-6879,2.0,assigned,,query_snapshot.json:material_id=mp-6879; method=None
spectrum_2858,mp-696795,2.0,assigned,,query_snapshot.json:material_id=mp-696795; method=None
spectrum_2859,mp-12322,1.0,assigned,,query_snapshot.json:material_id=mp-12322; method=None
spectrum_2860,mp-574367,2.0,assigned,,query_snapshot.json:material_id=mp-574367; method=None
spectrum_2861,mp-572313,2.0,assigned,,query_snapshot.json:material_id=mp-572313; method=None
spectrum_2862,mp-1080538,2.0,assigned,,query_snapshot.json:material_id=mp-1080538; method=None
spectrum_2863,mp-9425,1.0,assigned,,query_snapshot.json:material_id=mp-9425; method=None
spectrum_2864,mp-980195,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-980195; method=None
spectrum_2865,mp-23481,1.0,assigned,,query_snapshot.json:material_id=mp-23481; method=None
spectrum_2866,mp-12008,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-12008; method=None
spectrum_2867,mp-1103757,2.0,assigned,,query_snapshot.json:material_id=mp-1103757; method=None
spectrum_2868,mp-1102432,2.0,assigned,,query_snapshot.json:material_id=mp-1102432; method=None
spectrum_2869,mp-738675,2.0,assigned,,query_snapshot.json:material_id=mp-738675; method=None
spectrum_2870,mp-1201127,2.0,assigned,,query_snapshot.json:material_id=mp-1201127; method=None
spectrum_2871,mp-554777,2.0,assigned,,query_snapshot.json:material_id=mp-554777; method=None
spectrum_2872,mp-21527,2.0,assigned,,query_snapshot.json:material_id=mp-21527; method=None
spectrum_2873,mp-30999,2.0,assigned,,query_snapshot.json:material_id=mp-30999; method=None
spectrum_2874,mp-690725,2.0,assigned,,query_snapshot.json:material_id=mp-690725; method=None
spectrum_2875,mp-552934,1.0,assigned,,query_snapshot.json:material_id=mp-552934; method=None
spectrum_2876,mp-1190579,1.0,assigned,,query_snapshot.json:material_id=mp-1190579; method=None
spectrum_2877,mp-624307,1.1428571428571428,assigned,,query_snapshot.json:material_id=mp-624307; method=None
spectrum_2878,mp-615682,2.0,assigned,,query_snapshot.json:material_id=mp-615682; method=None
spectrum_2879,mp-1203798,1.0,assigned,,query_snapshot.json:material_id=mp-1203798; method=None
spectrum_2880,mp-21259,2.0,assigned,,query_snapshot.json:material_id=mp-21259; method=None
spectrum_2881,mp-1199239,2.0,assigned,,query_snapshot.json:material_id=mp-1199239; method=None
spectrum_2882,mp-5514,1.0,assigned,,query_snapshot.json:material_id=mp-5514; method=None
spectrum_2883,mp-23353,1.0,assigned,,query_snapshot.json:material_id=mp-23353; method=None
spectrum_2884,mp-22623,1.0,assigned,,query_snapshot.json:material_id=mp-22623; method=None
spectrum_2885,mp-704317,2.0,assigned,,query_snapshot.json:material_id=mp-704317; method=None
spectrum_2886,mp-31237,2.0,assigned,,query_snapshot.json:material_id=mp-31237; method=None
spectrum_2887,mp-1203632,2.0,assigned,,query_snapshot.json:material_id=mp-1203632; method=None
spectrum_2888,mp-633403,1.3333333333333333,assigned,,query_snapshot.json:material_id=mp-633403; method=None
spectrum_2889,mp-7435,1.0,assigned,,query_snapshot.json:material_id=mp-7435; method=None
spectrum_2890,mp-9194,1.0,assigned,,query_snapshot.json:material_id=mp-9194; method=None
spectrum_2891,mp-605120,2.0,assigned,,query_snapshot.json:material_id=mp-605120; method=None
spectrum_2892,mp-4728,2.0,assigned,,query_snapshot.json:material_id=mp-4728; method=None
spectrum_2893,mp-601257,1.0,assigned,,query_snapshot.json:material_id=mp-601257; method=None
spectrum_2894,mp-563041,2.0,assigned,,query_snapshot.json:material_id=mp-563041; method=None
spectrum_2895,mp-623862,1.0,assigned,,query_snapshot.json:material_id=mp-623862; method=None
spectrum_2896,mp-1199816,2.0,assigned,,query_snapshot.json:material_id=mp-1199816; method=None
spectrum_2897,mp-14931,2.0,assigned,,query_snapshot.json:material_id=mp-14931; method=None
spectrum_2898,mp-20484,2.0,assigned,,query_snapshot.json:material_id=mp-20484; method=None
spectrum_2899,mp-570909,2.0,assigned,,query_snapshot.json:material_id=mp-570909; method=None
spectrum_2900,mp-1191920,1.0,assigned,,query_snapshot.json:material_id=mp-1191920; method=None
spectrum_2901,mp-28376,2.0,assigned,,query_snapshot.json:material_id=mp-28376; method=None
spectrum_2902,mp-632802,2.0,assigned,,query_snapshot.json:material_id=mp-632802; method=None
spectrum_2903,mp-2280,2.0,assigned,,query_snapshot.json:material_id=mp-2280; method=None
spectrum_2904,mp-6595,1.0,assigned,,query_snapshot.json:material_id=mp-6595; method=None
spectrum_2905,mp-1078269,1.0,assigned,,query_snapshot.json:material_id=mp-1078269; method=None
spectrum_2906,mp-615754,2.0,assigned,,query_snapshot.json:material_id=mp-615754; method=None
spectrum_2907,mp-1203507,2.0,assigned,,query_snapshot.json:material_id=mp-1203507; method=None
spectrum_2908,mp-1105167,2.0,assigned,,query_snapshot.json:material_id=mp-1105167; method=None
spectrum_2909,mp-5127,1.0,assigned,,query_snapshot.json:material_id=mp-5127; method=None
spectrum_2910,mp-29557,1.0,assigned,,query_snapshot.json:material_id=mp-29557; method=None
spectrum_2911,mp-1197716,2.0,assigned,,query_snapshot.json:material_id=mp-1197716; method=None
spectrum_2912,mp-27450,2.0,assigned,,query_snapshot.json:material_id=mp-27450; method=None
spectrum_2913,mp-697072,2.0,assigned,,query_snapshot.json:material_id=mp-697072; method=None
spectrum_2914,mp-4362,2.0,assigned,,query_snapshot.json:material_id=mp-4362; method=None
spectrum_2915,mp-20474,1.0,assigned,,query_snapshot.json:material_id=mp-20474; method=None
spectrum_2916,mp-640053,1.0,assigned,,query_snapshot.json:material_id=mp-640053; method=None
spectrum_2917,mp-1024988,1.0,assigned,,query_snapshot.json:material_id=mp-1024988; method=None
spectrum_2918,mp-505562,1.0,assigned,,query_snapshot.json:material_id=mp-505562; method=None
spectrum_2919,mp-1196772,2.0,assigned,,query_snapshot.json:material_id=mp-1196772; method=None
spectrum_2920,mp-11144,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-11144; method=None
spectrum_2921,mp-27677,1.0,assigned,,query_snapshot.json:material_id=mp-27677; method=None
spectrum_2922,mp-606617,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-606617; method=None
spectrum_2923,mp-11613,2.0,assigned,,query_snapshot.json:material_id=mp-11613; method=None
spectrum_2924,mp-559813,2.0,assigned,,query_snapshot.json:material_id=mp-559813; method=None
spectrum_2925,mp-560271,2.0,assigned,,query_snapshot.json:material_id=mp-560271; method=None
spectrum_2926,mp-557618,2.0,assigned,,query_snapshot.json:material_id=mp-557618; method=None
spectrum_2927,mp-1105144,2.0,assigned,,query_snapshot.json:material_id=mp-1105144; method=None
spectrum_2928,mp-560865,2.0,assigned,,query_snapshot.json:material_id=mp-560865; method=None
spectrum_2929,mp-1199172,1.0,assigned,,query_snapshot.json:material_id=mp-1199172; method=None
spectrum_2930,mp-18672,1.0,assigned,,query_snapshot.json:material_id=mp-18672; method=None
spectrum_2931,mp-696290,2.0,assigned,,query_snapshot.json:material_id=mp-696290; method=None
spectrum_2932,mp-1080723,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1080723; method=None
spectrum_2933,mp-1200375,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1200375; method=None
spectrum_2934,mp-1196262,1.1818181818181819,assigned,,query_snapshot.json:material_id=mp-1196262; method=None
spectrum_2935,mp-759393,2.0,assigned,,query_snapshot.json:material_id=mp-759393; method=None
spectrum_2936,mp-9600,2.0,assigned,,query_snapshot.json:material_id=mp-9600; method=None
spectrum_2937,mp-571189,1.0,assigned,,query_snapshot.json:material_id=mp-571189; method=None
spectrum_2938,mp-7434,1.0,assigned,,query_snapshot.json:material_id=mp-7434; method=None
spectrum_2939,mp-1181649,2.0,assigned,,query_snapshot.json:material_id=mp-1181649; method=None
spectrum_2940,mp-698120,1.0,assigned,,query_snapshot.json:material_id=mp-698120; method=None
spectrum_2941,mp-1182377,2.0,assigned,,query_snapshot.json:material_id=mp-1182377; method=None
spectrum_2942,mp-558431,2.0,assigned,,query_snapshot.json:material_id=mp-558431; method=None
spectrum_2943,mp-16118,1.0,assigned,,query_snapshot.json:material_id=mp-16118; method=None
spectrum_2944,mp-11769,1.0,assigned,,query_snapshot.json:material_id=mp-11769; method=None
spectrum_2945,mp-10498,2.0,assigned,,query_snapshot.json:material_id=mp-10498; method=None
spectrum_2946,mp-9202,2.0,assigned,,query_snapshot.json:material_id=mp-9202; method=None
spectrum_2947,mp-561024,2.0,assigned,,query_snapshot.json:material_id=mp-561024; method=None
spectrum_2948,mp-5000,1.5,assigned,,query_snapshot.json:material_id=mp-5000; method=None
spectrum_2949,mp-865972,1.0,assigned,,query_snapshot.json:material_id=mp-865972; method=None
spectrum_2950,mp-22773,2.0,assigned,,query_snapshot.json:material_id=mp-22773; method=None
spectrum_2951,mp-27226,2.0,assigned,,query_snapshot.json:material_id=mp-27226; method=None
spectrum_2952,mp-1079541,2.0,assigned,,query_snapshot.json:material_id=mp-1079541; method=None
spectrum_2953,mp-22085,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-22085; method=None
spectrum_2954,mp-696360,2.0,assigned,,query_snapshot.json:material_id=mp-696360; method=None
spectrum_2955,mp-3435,1.0,assigned,,query_snapshot.json:material_id=mp-3435; method=None
spectrum_2956,mp-29049,2.0,assigned,,query_snapshot.json:material_id=mp-29049; method=None
spectrum_2957,mp-7298,1.5,assigned,,query_snapshot.json:material_id=mp-7298; method=None
spectrum_2958,mp-6820,2.0,assigned,,query_snapshot.json:material_id=mp-6820; method=None
spectrum_2959,mp-1106295,1.0,assigned,,query_snapshot.json:material_id=mp-1106295; method=None
spectrum_2960,mp-1197218,1.0,assigned,,query_snapshot.json:material_id=mp-1197218; method=None
spectrum_2961,mp-6969,2.5,assigned,,query_snapshot.json:material_id=mp-6969; method=None
spectrum_2962,mp-10245,1.0,assigned,,query_snapshot.json:material_id=mp-10245; method=None
spectrum_2963,mp-1203102,2.0,assigned,,query_snapshot.json:material_id=mp-1203102; method=None
spectrum_2964,mp-16559,1.0,assigned,,query_snapshot.json:material_id=mp-16559; method=None
spectrum_2965,mp-6704,2.0,assigned,,query_snapshot.json:material_id=mp-6704; method=None
spectrum_2966,mp-20930,1.0,assigned,,query_snapshot.json:material_id=mp-20930; method=None
spectrum_2967,mp-22982,1.0,assigned,,query_snapshot.json:material_id=mp-22982; method=None
spectrum_2968,mp-6312,2.0,assigned,,query_snapshot.json:material_id=mp-6312; method=None
spectrum_2969,mp-561182,2.0,assigned,,query_snapshot.json:material_id=mp-561182; method=None
spectrum_2970,mp-581749,1.0,assigned,,query_snapshot.json:material_id=mp-581749; method=None
spectrum_2971,mp-1106233,1.0,assigned,,query_snapshot.json:material_id=mp-1106233; method=None
spectrum_2972,mp-1181662,2.0,assigned,,query_snapshot.json:material_id=mp-1181662; method=None
spectrum_2973,mp-1203302,2.0,assigned,,query_snapshot.json:material_id=mp-1203302; method=None
spectrum_2974,mp-7470,1.0,assigned,,query_snapshot.json:material_id=mp-7470; method=None
spectrum_2975,mp-1205241,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1205241; method=None
spectrum_2976,mp-1079944,2.0,assigned,,query_snapshot.json:material_id=mp-1079944; method=None
spectrum_2977,mp-698318,2.0,assigned,,query_snapshot.json:material_id=mp-698318; method=None
spectrum_2978,mp-505244,1.0,assigned,,query_snapshot.json:material_id=mp-505244; method=None
spectrum_2979,mp-505223,2.0,assigned,,query_snapshot.json:material_id=mp-505223; method=None
spectrum_2980,mp-977414,1.0,assigned,,query_snapshot.json:material_id=mp-977414; method=None
spectrum_2981,mp-12954,1.0,assigned,,query_snapshot.json:material_id=mp-12954; method=None
spectrum_2982,mp-1192367,1.0,assigned,,query_snapshot.json:material_id=mp-1192367; method=None
spectrum_2983,mp-561312,2.0,assigned,,query_snapshot.json:material_id=mp-561312; method=None
spectrum_2984,mp-15896,1.0,assigned,,query_snapshot.json:material_id=mp-15896; method=None
spectrum_2985,mp-1104157,2.5,assigned,,query_snapshot.json:material_id=mp-1104157; method=None
spectrum_2986,mp-3988,2.0,assigned,,query_snapshot.json:material_id=mp-3988; method=None
spectrum_2987,mp-553890,2.0,assigned,,query_snapshot.json:material_id=mp-553890; method=None
spectrum_2988,mp-7473,1.5,assigned,,query_snapshot.json:material_id=mp-7473; method=None
spectrum_2989,mp-22803,2.0,assigned,,query_snapshot.json:material_id=mp-22803; method=None
spectrum_2990,mp-617283,2.0,assigned,,query_snapshot.json:material_id=mp-617283; method=None
spectrum_2991,mp-1204081,2.0,assigned,,query_snapshot.json:material_id=mp-1204081; method=None
spectrum_2992,mp-1056079,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1056079; method=None
spectrum_2993,mp-1198573,1.6666666666666667,assigned,,query_snapshot.json:material_id=mp-1198573; method=None
spectrum_2994,mp-6408,1.0,assigned,,query_snapshot.json:material_id=mp-6408; method=None
spectrum_2995,mp-15742,2.0,assigned,,query_snapshot.json:material_id=mp-15742; method=None
spectrum_2996,mp-653337,2.3333333333333335,assigned,,query_snapshot.json:material_id=mp-653337; method=None
spectrum_2997,mp-1203208,2.0,assigned,,query_snapshot.json:material_id=mp-1203208; method=None
spectrum_2998,mp-556030,2.0,assigned,,query_snapshot.json:material_id=mp-556030; method=None
spectrum_2999,mp-17192,1.0,assigned,,query_snapshot.json:material_id=mp-17192; method=None
spectrum_3000,mp-1194211,1.0,assigned,,query_snapshot.json:material_id=mp-1194211; method=None
spectrum_3001,mp-1191782,2.0,assigned,,query_snapshot.json:material_id=mp-1191782; method=None
spectrum_3002,mp-554040,2.0,assigned,,query_snapshot.json:material_id=mp-554040; method=None
spectrum_3003,mp-1189126,2.0,assigned,,query_snapshot.json:material_id=mp-1189126; method=None
spectrum_3004,mp-17747,1.0,assigned,,query_snapshot.json:material_id=mp-17747; method=None
spectrum_3005,mp-1105864,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1105864; method=None
spectrum_3006,mp-998890,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-998890; method=None
spectrum_3007,mp-569346,1.0,assigned,,query_snapshot.json:material_id=mp-569346; method=None
spectrum_3008,mp-1198564,1.0,assigned,,query_snapshot.json:material_id=mp-1198564; method=None
spectrum_3009,mp-1105578,1.0,assigned,,query_snapshot.json:material_id=mp-1105578; method=None
spectrum_3010,mp-28020,1.0,assigned,,query_snapshot.json:material_id=mp-28020; method=None
spectrum_3011,mp-9389,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-9389; method=None
spectrum_3012,mp-560611,1.0,assigned,,query_snapshot.json:material_id=mp-560611; method=None
spectrum_3013,mp-1188790,2.0,assigned,,query_snapshot.json:material_id=mp-1188790; method=None
spectrum_3014,mp-505618,2.0,assigned,,query_snapshot.json:material_id=mp-505618; method=None
spectrum_3015,mp-1169,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1169; method=None
spectrum_3016,mp-1189310,1.0,assigned,,query_snapshot.json:material_id=mp-1189310; method=None
spectrum_3017,mp-21652,2.25,assigned,,query_snapshot.json:material_id=mp-21652; method=None
spectrum_3018,mp-669542,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-669542; method=None
spectrum_3019,mp-583424,2.0,assigned,,query_snapshot.json:material_id=mp-583424; method=None
spectrum_3020,mp-10985,1.0,assigned,,query_snapshot.json:material_id=mp-10985; method=None
spectrum_3021,mp-1194491,2.0,assigned,,query_snapshot.json:material_id=mp-1194491; method=None
spectrum_3022,mp-601195,2.0,assigned,,query_snapshot.json:material_id=mp-601195; method=None
spectrum_3023,mp-1104602,2.5,assigned,,query_snapshot.json:material_id=mp-1104602; method=None
spectrum_3024,mp-12557,1.0,assigned,,query_snapshot.json:material_id=mp-12557; method=None
spectrum_3025,mp-1202691,2.0,assigned,,query_snapshot.json:material_id=mp-1202691; method=None
spectrum_3026,mp-24242,2.0,assigned,,query_snapshot.json:material_id=mp-24242; method=None
spectrum_3027,mp-559978,2.0,assigned,,query_snapshot.json:material_id=mp-559978; method=None
spectrum_3028,mp-1194161,2.0,assigned,,query_snapshot.json:material_id=mp-1194161; method=None
spectrum_3029,mp-18240,1.0,assigned,,query_snapshot.json:material_id=mp-18240; method=None
spectrum_3030,mp-1192822,1.0,assigned,,query_snapshot.json:material_id=mp-1192822; method=None
spectrum_3031,mp-608366,2.0,assigned,,query_snapshot.json:material_id=mp-608366; method=None
spectrum_3032,mp-5081,1.0,assigned,,query_snapshot.json:material_id=mp-5081; method=None
spectrum_3033,mp-708015,2.0,assigned,,query_snapshot.json:material_id=mp-708015; method=None
spectrum_3034,mp-1204490,2.0,assigned,,query_snapshot.json:material_id=mp-1204490; method=None
spectrum_3035,mp-1105842,2.0,assigned,,query_snapshot.json:material_id=mp-1105842; method=None
spectrum_3036,mp-13189,1.0,assigned,,query_snapshot.json:material_id=mp-13189; method=None
spectrum_3037,mp-571541,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-571541; method=None
spectrum_3038,mp-973410,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-973410; method=None
spectrum_3039,mp-567472,1.0,assigned,,query_snapshot.json:material_id=mp-567472; method=None
spectrum_3040,mp-722275,2.0,assigned,,query_snapshot.json:material_id=mp-722275; method=None
spectrum_3041,mp-1200788,1.6666666666666667,assigned,,query_snapshot.json:material_id=mp-1200788; method=None
spectrum_3042,mp-980769,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-980769; method=None
spectrum_3043,mp-572625,1.0,assigned,,query_snapshot.json:material_id=mp-572625; method=None
spectrum_3044,mp-30596,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-30596; method=None
spectrum_3045,mp-734045,2.0,assigned,,query_snapshot.json:material_id=mp-734045; method=None
spectrum_3046,mp-24522,2.0,assigned,,query_snapshot.json:material_id=mp-24522; method=None
spectrum_3047,mp-5725,1.0,assigned,,query_snapshot.json:material_id=mp-5725; method=None
spectrum_3048,mp-651268,1.0,assigned,,query_snapshot.json:material_id=mp-651268; method=None
spectrum_3049,mp-1192074,1.0,assigned,,query_snapshot.json:material_id=mp-1192074; method=None
spectrum_3050,mp-1104573,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1104573; method=None
spectrum_3051,mp-1199963,2.5,assigned,,query_snapshot.json:material_id=mp-1199963; method=None
spectrum_3052,mp-16057,2.0,assigned,,query_snapshot.json:material_id=mp-16057; method=None
spectrum_3053,mp-1205334,1.0,assigned,,query_snapshot.json:material_id=mp-1205334; method=None
spectrum_3054,mp-4924,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-4924; method=None
spectrum_3055,mp-1181491,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1181491; method=None
spectrum_3056,mp-505436,2.0,assigned,,query_snapshot.json:material_id=mp-505436; method=None
spectrum_3057,mp-683899,1.0,assigned,,query_snapshot.json:material_id=mp-683899; method=None
spectrum_3058,mp-578628,1.6666666666666667,assigned,,query_snapshot.json:material_id=mp-578628; method=None
spectrum_3059,mp-21457,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-21457; method=None
spectrum_3060,mp-23686,2.0,assigned,,query_snapshot.json:material_id=mp-23686; method=None
spectrum_3061,mp-1103016,2.0,assigned,,query_snapshot.json:material_id=mp-1103016; method=None
spectrum_3062,mp-20766,1.0,assigned,,query_snapshot.json:material_id=mp-20766; method=None
spectrum_3063,mp-554163,2.0,assigned,,query_snapshot.json:material_id=mp-554163; method=None
spectrum_3064,mp-1106325,1.0,assigned,,query_snapshot.json:material_id=mp-1106325; method=None
spectrum_3065,mp-17265,2.0,assigned,,query_snapshot.json:material_id=mp-17265; method=None
spectrum_3066,mp-3098,1.0,assigned,,query_snapshot.json:material_id=mp-3098; method=None
spectrum_3067,mp-1190935,2.0,assigned,,query_snapshot.json:material_id=mp-1190935; method=None
spectrum_3068,mp-560453,1.0,assigned,,query_snapshot.json:material_id=mp-560453; method=None
spectrum_3069,mp-1692,2.0,assigned,,query_snapshot.json:material_id=mp-1692; method=None
spectrum_3070,mp-1189200,1.0,assigned,,query_snapshot.json:material_id=mp-1189200; method=None
spectrum_3071,mp-1196912,2.0,assigned,,query_snapshot.json:material_id=mp-1196912; method=None
spectrum_3072,mp-624909,2.0,assigned,,query_snapshot.json:material_id=mp-624909; method=None
spectrum_3073,mp-1025510,1.0,assigned,,query_snapshot.json:material_id=mp-1025510; method=None
spectrum_3074,mp-5511,2.0,assigned,,query_snapshot.json:material_id=mp-5511; method=None
spectrum_3075,mp-680446,1.0,assigned,,query_snapshot.json:material_id=mp-680446; method=None
spectrum_3076,mp-559047,2.0,assigned,,query_snapshot.json:material_id=mp-559047; method=None
spectrum_3077,mp-865018,1.0,assigned,,query_snapshot.json:material_id=mp-865018; method=None
spectrum_3078,mp-1103309,2.0,assigned,,query_snapshot.json:material_id=mp-1103309; method=None
spectrum_3079,mp-555855,2.0,assigned,,query_snapshot.json:material_id=mp-555855; method=None
spectrum_3080,mp-1104904,2.0,assigned,,query_snapshot.json:material_id=mp-1104904; method=None
spectrum_3081,mp-1105236,1.6666666666666667,assigned,,query_snapshot.json:material_id=mp-1105236; method=None
spectrum_3082,mp-1025500,2.0,assigned,,query_snapshot.json:material_id=mp-1025500; method=None
spectrum_3083,mp-28568,1.0,assigned,,query_snapshot.json:material_id=mp-28568; method=None
spectrum_3084,mp-2917,2.5,assigned,,query_snapshot.json:material_id=mp-2917; method=None
spectrum_3085,mp-510654,2.0,assigned,,query_snapshot.json:material_id=mp-510654; method=None
spectrum_3086,mp-17272,1.0,assigned,,query_snapshot.json:material_id=mp-17272; method=None
spectrum_3087,mp-697523,2.0,assigned,,query_snapshot.json:material_id=mp-697523; method=None
spectrum_3088,mp-504884,1.0,assigned,,query_snapshot.json:material_id=mp-504884; method=None
spectrum_3089,mp-10091,1.5,assigned,,query_snapshot.json:material_id=mp-10091; method=None
spectrum_3090,mp-1025519,1.0,assigned,,query_snapshot.json:material_id=mp-1025519; method=None
spectrum_3091,mp-6698,1.0,assigned,,query_snapshot.json:material_id=mp-6698; method=None
spectrum_3092,mp-581276,2.0,assigned,,query_snapshot.json:material_id=mp-581276; method=None
spectrum_3093,mp-7439,1.0,assigned,,query_snapshot.json:material_id=mp-7439; method=None
spectrum_3094,mp-21763,1.0,assigned,,query_snapshot.json:material_id=mp-21763; method=None
