spectrum_id,mp_id
spectrum_2914,mp-4362
spectrum_2915,mp-20474
spectrum_2916,mp-640053
spectrum_2917,mp-1024988
spectrum_2918,mp-505562
spectrum_2919,mp-1196772
spectrum_2920,mp-11144
spectrum_2921,mp-27677
spectrum_2922,mp-606617
spectrum_2923,mp-11613
spectrum_2924,mp-559813
spectrum_2925,mp-560271
spectrum_2926,mp-557618
spectrum_2927,mp-1105144
spectrum_2928,mp-560865
spectrum_2929,mp-1199172
spectrum_2930,mp-18672
spectrum_2931,mp-696290
spectrum_2932,mp-1080723
spectrum_2933,mp-1200375
spectrum_2934,mp-1196262
spectrum_2935,mp-759393
spectrum_2936,mp-9600
spectrum_2937,mp-571189
spectrum_2938,mp-7434
spectrum_2939,mp-1181649
spectrum_2940,mp-698120
spectrum_2941,mp-1182377
spectrum_2942,mp-558431
spectrum_2943,mp-16118
spectrum_2944,mp-11769
spectrum_2945,mp-10498
spectrum_2946,mp-9202
spectrum_2947,mp-561024
spectrum_2948,mp-5000
spectrum_2949,mp-865972
spectrum_2950,mp-22773
spectrum_2951,mp-27226
spectrum_2952,mp-1079541
spectrum_2953,mp-22085
spectrum_2954,mp-696360
spectrum_2955,mp-3435
spectrum_2956,mp-29049
spectrum_2957,mp-7298
spectrum_2958,mp-6820
spectrum_2959,mp-1106295
spectrum_2960,mp-1197218
spectrum_2961,mp-6969
spectrum_2962,mp-10245
spectrum_2963,mp-1203102
spectrum_2964,mp-16559
spectrum_2965,mp-6704
spectrum_2966,mp-20930
spectrum_2967,mp-22982
spectrum_2968,mp-6312
spectrum_2969,mp-561182
spectrum_2970,mp-581749
spectrum_2971,mp-1106233
spectrum_2972,mp-1181662
spectrum_2973,mp-1203302
spectrum_2974,mp-7470
spectrum_2975,mp-1205241
spectrum_2976,mp-1079944
spectrum_2977,mp-698318
spectrum_2978,mp-505244
spectrum_2979,mp-505223
spectrum_2980,mp-977414
spectrum_2981,mp-12954
spectrum_2982,mp-1192367
spectrum_2983,mp-561312
spectrum_2984,mp-15896
spectrum_2985,mp-1104157
spectrum_2986,mp-3988
spectrum_2987,mp-553890
spectrum_2988,mp-7473
spectrum_2989,mp-22803
spectrum_2990,mp-617283
spectrum_2991,mp-1204081
spectrum_2992,mp-1056079
spectrum_2993,mp-1198573
spectrum_2994,mp-6408
spectrum_2995,mp-15742
spectrum_2996,mp-653337
spectrum_2997,mp-1203208
spectrum_2998,mp-556030
spectrum_2999,mp-17192
spectrum_3000,mp-1194211
spectrum_3001,mp-1191782
spectrum_3002,mp-554040
spectrum_3003,mp-1189126
spectrum_3004,mp-17747
spectrum_3005,mp-1105864
spectrum_3006,mp-998890
spectrum_3007,mp-569346
spectrum_3008,mp-1198564
spectrum_3009,mp-1105578
spectrum_3010,mp-28020
spectrum_3011,mp-9389
spectrum_3012,mp-560611
spectrum_3013,mp-1188790
spectrum_3014,mp-505618
spectrum_3015,mp-1169
spectrum_3016,mp-1189310
spectrum_3017,mp-21652
spectrum_3018,mp-669542
spectrum_3019,mp-583424
spectrum_3020,mp-10985
spectrum_3021,mp-1194491
spectrum_3022,mp-601195
spectrum_3023,mp-1104602
spectrum_3024,mp-12557
spectrum_3025,mp-1202691
spectrum_3026,mp-24242
spectrum_3027,mp-559978
spectrum_3028,mp-1194161
spectrum_3029,mp-18240
spectrum_3030,mp-1192822
spectrum_3031,mp-608366
spectrum_3032,mp-5081
spectrum_3033,mp-708015
spectrum_3034,mp-1204490
spectrum_3035,mp-1105842
spectrum_3036,mp-13189
spectrum_3037,mp-571541
spectrum_3038,mp-973410
spectrum_3039,mp-567472
spectrum_3040,mp-722275
spectrum_3041,mp-1200788
spectrum_3042,mp-980769
spectrum_3043,mp-572625
spectrum_3044,mp-30596
spectrum_3045,mp-734045
spectrum_3046,mp-24522
spectrum_3047,mp-5725
spectrum_3048,mp-651268
spectrum_3049,mp-1192074
spectrum_3050,mp-1104573
spectrum_3051,mp-1199963
spectrum_3052,mp-16057
spectrum_3053,mp-1205334
spectrum_3054,mp-4924
spectrum_3055,mp-1181491
spectrum_3056,mp-505436
spectrum_3057,mp-683899
spectrum_3058,mp-578628
spectrum_3059,mp-21457
spectrum_3060,mp-23686
spectrum_3061,mp-1103016
spectrum_3062,mp-20766
spectrum_3063,mp-554163
spectrum_3064,mp-1106325
spectrum_3065,mp-17265
spectrum_3066,mp-3098
spectrum_3067,mp-1190935
spectrum_3068,mp-560453
spectrum_3069,mp-1692
spectrum_3070,mp-1189200
spectrum_3071,mp-1196912
spectrum_3072,mp-624909
spectrum_3073,mp-1025510
spectrum_3074,mp-5511
spectrum_3075,mp-680446
spectrum_3076,mp-559047
spectrum_3077,mp-865018
spectrum_3078,mp-1103309
spectrum_3079,mp-555855
spectrum_3080,mp-1104904
spectrum_3081,mp-1105236
spectrum_3082,mp-1025500
spectrum_3083,mp-28568
spectrum_3084,mp-2917
spectrum_3085,mp-510654
spectrum_3086,mp-17272
spectrum_3087,mp-697523
spectrum_3088,mp-504884
spectrum_3089,mp-10091
spectrum_3090,mp-1025519
spectrum_3091,mp-6698
spectrum_3092,mp-581276
spectrum_3093,mp-7439
spectrum_3094,mp-21763
spectrum_3095,mp-578931
spectrum_3096,mp-505808
spectrum_3097,mp-9390
spectrum_3098,mp-567271
spectrum_3099,mp-561499
spectrum_3100,mp-619545
spectrum_3101,mp-669550
spectrum_3102,mp-14025
spectrum_3103,mp-22202
spectrum_3104,mp-12806
spectrum_3105,mp-649627
spectrum_3106,mp-600154
spectrum_3107,mp-16116
spectrum_3108,mp-1191604
spectrum_3109,mp-1198545
spectrum_3110,mp-1106088
spectrum_3111,mp-983565
spectrum_3112,mp-570081
spectrum_3113,mp-1200251
spectrum_3114,mp-21354
spectrum_3115,mp-23516
spectrum_3116,mp-1200185
spectrum_3117,mp-640885
spectrum_3118,mp-504871
spectrum_3119,mp-555267
spectrum_3120,mp-24429
spectrum_3121,mp-22171
spectrum_3122,mp-7436
spectrum_3123,mp-20020
spectrum_3124,mp-28660
spectrum_3125,mp-10519
spectrum_3126,mp-554497
spectrum_3127,mp-974729
spectrum_3128,mp-9453
spectrum_3129,mp-12265
spectrum_3130,mp-23731
spectrum_3131,mp-4014
spectrum_3132,mp-505198
spectrum_3133,mp-505110
spectrum_3134,mp-980066
spectrum_3135,mp-18079
spectrum_3136,mp-647164
spectrum_3137,mp-9304
spectrum_3138,mp-504928
spectrum_3139,mp-7467
spectrum_3140,mp-21730
spectrum_3141,mp-1196830
spectrum_3142,mp-510459
spectrum_3143,mp-1078576
spectrum_3144,mp-17395
spectrum_3145,mp-1200514
spectrum_3146,mp-13900
spectrum_3147,mp-644277
spectrum_3148,mp-1203211
spectrum_3149,mp-16564
spectrum_3150,mp-9318
spectrum_3151,mp-569532
spectrum_3152,mp-1202343
spectrum_3153,mp-554624
spectrum_3154,mp-18162
spectrum_3155,mp-1008922
spectrum_3156,mp-11770
spectrum_3157,mp-20255
spectrum_3158,mp-1203898
spectrum_3159,mp-12029
spectrum_3160,mp-6972
spectrum_3161,mp-4242
spectrum_3162,mp-5454
spectrum_3163,mp-7474
spectrum_3164,mp-866097
spectrum_3165,mp-1101887
spectrum_3166,mp-11834
spectrum_3167,mp-6189
spectrum_3168,mp-1198566
spectrum_3169,mp-1194729
spectrum_3170,mp-583429
spectrum_3171,mp-5862
spectrum_3172,mp-1203008
spectrum_3173,mp-542554
spectrum_3174,mp-669419
spectrum_3175,mp-558199
spectrum_3176,mp-709921
spectrum_3177,mp-707285
spectrum_3178,mp-21784
spectrum_3179,mp-1199501
spectrum_3180,mp-19949
spectrum_3181,mp-1195388
spectrum_3182,mp-504531
spectrum_3183,mp-5029
spectrum_3184,mp-5456
spectrum_3185,mp-1195095
spectrum_3186,mp-8066
spectrum_3187,mp-615420
spectrum_3188,mp-1195054
spectrum_3189,mp-6027
spectrum_3190,mp-4539
spectrum_3191,mp-556202
spectrum_3192,mp-1191611
spectrum_3193,mp-1203070
spectrum_3194,mp-1200198
spectrum_3195,mp-15686
spectrum_3196,mp-662543
spectrum_3197,mp-705846
spectrum_3198,mp-642448
spectrum_3199,mp-1194904
spectrum_3200,mp-505515
spectrum_3201,mp-613927
spectrum_3202,mp-669391
spectrum_3203,mp-1078698
spectrum_3204,mp-22522
spectrum_3205,mp-1196467
spectrum_3206,mp-7374
spectrum_3207,mp-10967
spectrum_3208,mp-9195
spectrum_3209,mp-669427
spectrum_3210,mp-680388
spectrum_3211,mp-560796
spectrum_3212,mp-17869
spectrum_3213,mp-10437
spectrum_3214,mp-547517
spectrum_3215,mp-20545
spectrum_3216,mp-572903
spectrum_3217,mp-1188383
spectrum_3218,mp-22449
spectrum_3219,mp-644883
spectrum_3220,mp-510569
spectrum_3221,mp-1192045
spectrum_3222,mp-773133
spectrum_3223,mp-549487
spectrum_3224,mp-14694
spectrum_3225,mp-1095653
spectrum_3226,mp-1007924
spectrum_3227,mp-572807
spectrum_3228,mp-1103821
spectrum_3229,mp-1104648
spectrum_3230,mp-985
spectrum_3231,mp-722243
spectrum_3232,mp-554160
spectrum_3233,mp-1195044
spectrum_3234,mp-19902
spectrum_3235,mp-551613
spectrum_3236,mp-606644
spectrum_3237,mp-567768
spectrum_3238,mp-1190996
spectrum_3239,mp-1201464
spectrum_3240,mp-555681
spectrum_3241,mp-7634
spectrum_3242,mp-698401
spectrum_3243,mp-1478
spectrum_3244,mp-1193978
spectrum_3245,mp-1204270
spectrum_3246,mp-5014
spectrum_3247,mp-653586
spectrum_3248,mp-15998
spectrum_3249,mp-607182
spectrum_3250,mp-15685
spectrum_3251,mp-18259
spectrum_3252,mp-1192663
spectrum_3253,mp-13696
spectrum_3254,mp-1067556
spectrum_3255,mp-542302
spectrum_3256,mp-927
spectrum_3257,mp-705486
spectrum_3258,mp-17063
spectrum_3259,mp-1079103
spectrum_3260,mp-4409
spectrum_3261,mp-541323
spectrum_3262,mp-1079516
spectrum_3263,mp-699707
spectrum_3264,mp-542553
spectrum_3265,mp-1195946
spectrum_3266,mp-683928
spectrum_3267,mp-672238
spectrum_3268,mp-1191652
spectrum_3269,mp-17322
spectrum_3270,mp-548609
spectrum_3271,mp-1189905
spectrum_3272,mp-21364
spectrum_3273,mp-19813
spectrum_3274,mp-9420
spectrum_3275,mp-1190203
spectrum_3276,mp-649957
spectrum_3277,mp-1078918
spectrum_3278,mp-6602
spectrum_3279,mp-510226
spectrum_3280,mp-1201220
spectrum_3281,mp-569136
spectrum_3282,mp-29211
spectrum_3283,mp-1192412
spectrum_3284,mp-3934
spectrum_3285,mp-1205410
spectrum_3286,mp-1202117
spectrum_3287,mp-1079292
spectrum_3288,mp-1078762
spectrum_3289,mp-1201155
spectrum_3290,mp-541327
spectrum_3291,mp-707247
spectrum_3292,mp-571440
spectrum_3293,mp-15986
spectrum_3294,mp-8220
spectrum_3295,mp-29457
spectrum_3296,mp-560187
spectrum_3297,mp-1194986
spectrum_3298,mp-1194777
spectrum_3299,mp-545359
spectrum_3300,mp-4255
spectrum_3301,mp-991676
spectrum_3302,mp-1101801
spectrum_3303,mp-568082
spectrum_3304,mp-21129
spectrum_3305,mp-654374
spectrum_3306,mp-608239
spectrum_3307,mp-1102554
spectrum_3308,mp-6287
spectrum_3309,mp-6278
spectrum_3310,mp-1195252
spectrum_3311,mp-555901
spectrum_3312,mp-24156
spectrum_3313,mp-510294
spectrum_3314,mp-18595
spectrum_3315,mp-8120
spectrum_3316,mp-653811
spectrum_3317,mp-1018800
spectrum_3318,mp-15985
spectrum_3319,mp-669330
spectrum_3320,mp-1192902
spectrum_3321,mp-974307
spectrum_3322,mp-22039
spectrum_3323,mp-12364
spectrum_3324,mp-642737
spectrum_3325,mp-1095367
spectrum_3326,mp-1195164
spectrum_3327,mp-541773
spectrum_3328,mp-1202669
spectrum_3329,mp-707874
spectrum_3330,mp-555599
spectrum_3331,mp-1197759
spectrum_3332,mp-1197774
spectrum_3333,mp-6467
spectrum_3334,mp-504966
spectrum_3335,mp-695887
spectrum_3336,mp-505448
spectrum_3337,mp-557225
spectrum_3338,mp-549580
spectrum_3339,mp-559757
spectrum_3340,mp-14266
spectrum_3341,mp-9247
spectrum_3342,mp-541331
spectrum_3343,mp-1196333
spectrum_3344,mp-628617
spectrum_3345,mp-9117
spectrum_3346,mp-510547
spectrum_3347,mp-11603
spectrum_3348,mp-600207
spectrum_3349,mp-29091
spectrum_3350,mp-8287
spectrum_3351,mp-1102721
spectrum_3352,mp-6118
spectrum_3353,mp-622199
spectrum_3354,mp-559826
spectrum_3355,mp-699540
spectrum_3356,mp-505815
spectrum_3357,mp-1198330
spectrum_3358,mp-12266
spectrum_3359,mp-23434
spectrum_3360,mp-29449
spectrum_3361,mp-1095038
spectrum_3362,mp-1188468
spectrum_3363,mp-1191524
spectrum_3364,mp-9421
spectrum_3365,mp-9640
spectrum_3366,mp-16421
spectrum_3367,mp-863763
spectrum_3368,mp-22716
spectrum_3369,mp-1202993
spectrum_3370,mp-1191495
spectrum_3371,mp-559918
spectrum_3372,mp-554109
spectrum_3373,mp-12454
spectrum_3374,mp-1105189
spectrum_3375,mp-557946
spectrum_3376,mp-11606
spectrum_3377,mp-20401
spectrum_3378,mp-6789
spectrum_3379,mp-22811
spectrum_3380,mp-19943
spectrum_3381,mp-22666
spectrum_3382,mp-1018791
spectrum_3383,mp-510281
spectrum_3384,mp-1008867
spectrum_3385,mp-24145
spectrum_3386,mp-15277
spectrum_3387,mp-1204687
spectrum_3388,mp-1198480
spectrum_3389,mp-24013
spectrum_3390,mp-1192702
spectrum_3391,mp-10442
spectrum_3392,mp-1195764
spectrum_3393,mp-720380
spectrum_3394,mp-13982
spectrum_3395,mp-1191203
spectrum_3396,mp-553943
spectrum_3397,mp-697156
spectrum_3398,mp-8446
spectrum_3399,mp-565590
spectrum_3400,mp-556574
spectrum_3401,mp-1079209
spectrum_3402,mp-1182662
spectrum_3403,mp-1203158
spectrum_3404,mp-1006615
spectrum_3405,mp-9372
spectrum_3406,mp-1201527
spectrum_3407,mp-1199575
spectrum_3408,mp-680690
spectrum_3409,mp-555358
spectrum_3410,mp-662575
spectrum_3411,mp-1191142
spectrum_3412,mp-554994
spectrum_3413,mp-543047
spectrum_3414,mp-504567
spectrum_3415,mp-1079213
spectrum_3416,mp-569129
spectrum_3417,mp-19848
spectrum_3418,mp-1102095
spectrum_3419,mp-1192107
spectrum_3420,mp-11142
spectrum_3421,mp-29300
spectrum_3422,mp-568611
spectrum_3423,mp-9158
spectrum_3424,mp-557970
spectrum_3425,mp-1191849
spectrum_3426,mp-12023
spectrum_3427,mp-1077392
spectrum_3428,mp-510471
spectrum_3429,mp-7680
spectrum_3430,mp-1191603
spectrum_3431,mp-10993
spectrum_3432,mp-1202137
spectrum_3433,mp-13829
spectrum_3434,mp-554097
spectrum_3435,mp-569764
spectrum_3436,mp-560601
spectrum_3437,mp-6090
spectrum_3438,mp-545525
