material,site,weight,correction,p_cn,li_cn,p_cutoff_A,li_cutoff_A,li_cn_2p8,li_cn_3p2,p_nearest_A,li_nearest_A,peak_e,onset_e,centroid_e
036,37_1,1,7.3325802248999725,1,3,2.6,3.0,3,3,2.06218328688571,2.470075358418822,2403.250000000019,2403.174269128977,2406.333294574235
036,38_1,1,7.3944211704999585,1,3,2.6,3.0,3,3,2.0566558817285356,2.5011883073118404,2403.3000000000193,2403.181927331478,2406.2666756825442
036,39_1,1,7.310705973299976,1,3,2.6,3.0,3,3,2.0518051511997584,2.496723842712439,2403.250000000019,2403.1343837094932,2406.2337703771973
036,40_1,1,7.388470467599994,1,2,2.6,3.0,2,2,2.0180842201715876,2.4965545042344757,2403.200000000019,2403.1213784159886,2406.087627298293
036,41_1,1,7.280432449800002,1,3,2.6,3.0,3,3,2.0557399804604732,2.4856936555951625,2403.250000000019,2403.1305631302776,2406.212658664166
036,42_1,1,7.3939025199999975,1,3,2.6,3.0,3,3,2.0614404350025737,2.435886944863161,2403.3000000000193,2403.181920839204,2406.2235407398643
037,01_1,1,7.507918897000036,1,4,2.6,3.0,4,4,2.0575757194751034,2.5114986302240685,2403.750000000021,2403.71643934711,2406.616123034496
037,02_1,1,7.187266392000054,1,2,2.6,3.0,2,2,2.0448156014164356,2.420515987880927,2403.6000000000204,2403.5315955677806,2406.2740141072773
037,03_1,1,7.241082879900022,1,3,2.6,3.0,3,3,2.0544631007976326,2.470375471191887,2403.6000000000204,2403.6024687105814,2406.4546467433597
037,04_1,1,7.388993566900044,1,4,2.6,3.0,4,4,2.0611045316238967,2.485914659758894,2403.6500000000206,2403.671557752136,2406.6456623955983
037,05_1,1,7.319808585000051,1,3,2.6,3.0,3,3,2.050734784158946,2.4057745451804218,2403.6000000000204,2403.597305002778,2406.469425723402
037,06_1,1,7.324512256400048,1,4,2.6,3.0,4,4,2.0854412485206484,2.431456058051313,2403.6500000000206,2403.659789572247,2406.718176571686
037,07_1,1,7.1720341704000266,1,3,2.6,3.0,3,3,2.048697465760734,2.4155330444680487,2403.6000000000204,2403.5491360619612,2406.577552306859
037,08_1,1,7.443285144100016,1,4,2.6,3.0,4,4,2.056320688193047,2.445213270282746,2403.7000000000207,2403.6762913294538,2406.6505713836905
037,09_1,1,7.315255761900021,1,3,2.6,3.0,3,3,2.0503566956523467,2.407333294148242,2403.6000000000204,2403.5769962607205,2406.5297016561335
037,10_1,1,7.179792228200049,1,3,2.6,3.0,3,3,2.0298040269319775,2.427083310904672,2403.55000000002,2403.5512730860532,2406.397711328792
037,11_1,1,7.468695141600051,1,4,2.6,3.0,4,4,2.0694526428786557,2.4633383118393564,2403.7000000000207,2403.690583844588,2406.6265622957135
037,12_1,1,7.186006195500017,1,4,2.6,3.0,3,4,2.056197836591351,2.4275634778905983,2403.6000000000204,2403.5623000986075,2406.6538366996315
037,13_1,1,7.440014428900048,1,4,2.6,3.0,3,5,2.063588807383165,2.4885088113961475,2403.7000000000207,2403.6731103518396,2406.695284120809
037,14_1,1,7.357600371300009,1,4,2.6,3.0,3,4,2.0640167357334382,2.4273483203974973,2403.6500000000206,2403.6517057704923,2406.5641861924487
037,15_1,1,7.255229860800046,1,3,2.6,3.0,3,3,2.0583184537811023,2.450730050672127,2403.6500000000206,2403.618100180194,2406.47480820699
037,16_1,1,6.253180538300004,0,7,2.6,3.0,7,7,4.516428030212794,2.3747997681179696,2406.30000000003,2405.0239910823175,2406.9910648083783
037,17_1,1,6.10375876300005,0,6,2.6,3.0,6,6,4.4031888490914595,2.2920362623082937,2406.6500000000315,2404.775735565328,2406.9171235750687
037,18_1,1,6.020095050200048,0,6,2.6,3.0,6,6,4.608040861655988,2.343973047870404,2405.700000000028,2404.770133172777,2406.823363387841
037,19_1,1,6.210664888500013,0,7,2.6,3.0,7,7,4.6364085443353975,2.406259156729831,2406.25000000003,2404.9943590955495,2406.9371582737854
037,20_1,1,6.332734270900018,0,7,2.6,3.0,7,7,4.086679710414239,2.399500034237327,2406.800000000032,2405.2275088538895,2407.00421870685
037,21_1,1,6.209987071999999,0,7,2.6,3.0,7,7,4.28943119271373,2.415606014937038,2406.800000000032,2405.1876407413574,2406.9428607720106
037,22_1,1,7.223847972700028,1,4,2.6,3.0,4,4,2.1102318189716356,2.5666383494475937,2403.6500000000206,2403.639636461436,2406.642739479923
037,23_1,1,6.316361300400034,0,7,2.6,3.0,7,7,4.0501381481829135,2.3714423793005888,2407.1500000000333,2405.2136063943694,2407.075992156702
038,01_1,1,7.556864580399993,1,2,2.6,3.0,2,2,2.031558803990064,2.4463529710936207,2403.6000000000204,2403.5416023557123,2406.401693252055
038,02_1,1,7.739665989899975,1,3,2.6,3.0,3,3,2.032486339046897,2.3925098613324307,2403.7000000000207,2403.6377580675917,2406.4721494048936
038,03_1,1,7.6543916886999765,1,3,2.6,3.0,3,3,2.0620542868638334,2.4500641663105887,2403.6000000000204,2403.5777994491273,2406.5310383960345
038,04_1,1,7.7064037171999775,1,4,2.6,3.0,3,4,2.0609971771274704,2.4567692836029607,2403.7000000000207,2403.676411172119,2406.6041697416554
038,05_1,1,7.641089963099985,1,3,2.6,3.0,3,3,2.0387569441713906,2.4178820628103814,2403.6000000000204,2403.5984681365185,2406.468025833466
038,06_1,1,7.701896363799994,1,3,2.6,3.0,3,3,2.058715506713468,2.447742078232835,2403.6500000000206,2403.6114546709864,2406.4994576678723
038,07_1,1,7.746476892599972,1,4,2.6,3.0,3,4,2.068362378950936,2.4607492628855385,2403.6500000000206,2403.6311570956113,2406.6451825048184
038,08_1,1,7.724548810599953,1,4,2.6,3.0,4,4,2.071648369958487,2.5280087068764003,2403.7000000000207,2403.6842228463092,2406.590709108651
038,09_1,1,7.7027951146999545,1,4,2.6,3.0,4,4,2.0722432414849443,2.4531751597701397,2403.6000000000204,2403.6226947529335,2406.58299075951
038,10_1,1,7.783526700399956,1,3,2.6,3.0,3,4,2.0658116822318733,2.426908047045869,2403.7000000000207,2403.6831601308877,2406.5741787861025
038,11_1,1,7.769909643999952,1,4,2.6,3.0,4,4,2.0744780499512987,2.4695616768961104,2403.7000000000207,2403.671347827553,2406.767576167301
038,12_1,1,7.527040477899982,1,3,2.6,3.0,3,3,2.052976146208138,2.3894851143370035,2403.55000000002,2403.51526136464,2406.5642716627617
038,13_1,1,7.639838288999966,1,3,2.6,3.0,3,3,2.062219843500572,2.479501731584127,2403.6500000000206,2403.60057552591,2406.5234289990954
038,14_1,1,7.596071268599963,1,3,2.6,3.0,3,4,2.052574573218134,2.4781701834910876,2403.50000000002,2403.5224903784037,2406.5484030480393
038,15_1,1,6.490115133699955,0,6,2.6,3.0,6,6,4.702820030758944,2.3135886458376,2405.8000000000284,2404.690115898539,2406.914242974716
038,16_1,1,7.5784415576999775,1,4,2.6,3.0,3,5,2.0880035037803704,2.4020181352851484,2403.6500000000206,2403.6045662791894,2406.598087000138
038,17_1,1,6.6135761818000045,0,7,2.6,3.0,7,7,4.682737166560803,2.439994655292706,2406.3500000000304,2404.934704452639,2406.9196333314017
038,18_1,1,6.362522172899996,0,6,2.6,3.0,6,6,4.620269580386961,2.299606961753419,2406.800000000032,2404.6452364590946,2406.9672838178867
038,19_1,1,6.285940924699979,0,6,2.6,3.0,6,6,4.140518789191414,2.3676202944737565,2406.6500000000315,2404.8935247786108,2406.898447918538
038,20_1,1,6.704411005899971,0,7,2.6,3.0,7,7,4.186107566977699,2.3841845440379066,2406.6500000000315,2405.2078287818927,2406.9952858904835
038,21_1,1,6.536030218199993,0,6,2.6,3.0,6,6,4.241516124497898,2.344555188886596,2405.8500000000286,2404.999717193647,2406.8112633225496
038,22_1,1,7.670836911399987,1,3,2.6,3.0,3,3,2.0886723801865723,2.4328664140907645,2403.7000000000207,2403.653192372302,2406.715078577924
039,01_1,1,7.776280668100016,1,3,2.6,3.0,3,3,2.0324639476564843,2.441367195922505,2403.7000000000207,2403.683475632615,2406.5320216966043
039,02_1,1,7.689999067500027,1,3,2.6,3.0,3,3,2.031126115686688,2.4957758059639645,2403.50000000002,2403.494846284744,2406.607430748687
039,03_1,1,7.752619925500028,1,3,2.6,3.0,3,3,2.025940955865566,2.5324300224079033,2403.7000000000207,2403.689253315639,2406.4659761233756
039,04_1,1,7.697252842500022,1,3,2.6,3.0,2,3,2.0589173761654425,2.476660186463957,2403.7000000000207,2403.6634134997457,2406.453237634098
039,05_1,1,7.636958746200012,1,2,2.6,3.0,2,2,2.0272114595398243,2.40495304142733,2403.6500000000206,2403.602531328255,2406.2900876342233
039,06_1,1,7.871458944800022,1,5,2.6,3.0,4,5,2.0886337894382336,2.469161308956857,2403.750000000021,2403.7883709342887,2406.776633357474
039,07_1,1,7.850818370100041,1,4,2.6,3.0,4,4,2.055476934395059,2.4304002936103855,2403.750000000021,2403.717508692334,2406.6198504678496
039,08_1,1,7.775801935500031,1,3,2.6,3.0,3,3,2.06366942273813,2.5137522966584287,2403.6500000000206,2403.6594948983916,2406.58902852408
039,09_1,1,7.9081864758000116,1,4,2.6,3.0,4,4,2.072164195429409,2.4808618734430823,2403.8500000000213,2403.8209845506462,2406.6728521781874
039,10_1,1,7.752402003200037,1,3,2.6,3.0,3,3,2.039437873774815,2.4806882084599793,2403.55000000002,2403.523706043174,2406.557362360532
039,11_1,1,7.856119931100026,1,4,2.6,3.0,4,4,2.0619566606134225,2.4605944321813116,2403.800000000021,2403.7696311432055,2406.8242786987353
039,12_1,1,7.671844829600007,1,3,2.6,3.0,3,3,2.0528648578077546,2.499601699249286,2403.6500000000206,2403.6148720018136,2406.5313393503725
039,13_1,1,7.736915245400002,1,4,2.6,3.0,3,4,2.062495621624451,2.4567408485458464,2403.6500000000206,2403.6303588067176,2406.6018630045846
039,14_1,1,7.795852885000015,1,4,2.6,3.0,3,4,2.0874922858614275,2.5206477323765557,2403.6500000000206,2403.608211398981,2406.7508160514767
039,15_1,1,6.706838287500021,0,6,2.6,3.0,6,6,4.72121043780491,2.344718496659891,2407.2500000000337,2404.7313327149172,2406.9392466975446
039,16_1,1,6.790088951100026,0,6,2.6,3.0,6,6,4.260747988093071,2.298410117980251,2406.4500000000307,2404.6773778924603,2407.0086003512374
039,17_1,1,6.664244267500051,0,6,2.6,3.0,6,6,4.5416936012151155,2.324869844990428,2406.500000000031,2404.8071626351693,2406.8907632629403
039,18_1,1,7.799114235700028,1,4,2.6,3.0,4,4,2.1167595268187904,2.520957765779814,2403.8500000000213,2403.797813719004,2406.6791458590596
039,19_1,1,6.67564610540002,0,6,2.6,3.0,6,6,4.206011245294877,2.3287909015486448,2406.750000000032,2404.7892449058227,2406.8648605218177
039,20_1,1,7.916132515200019,1,4,2.6,3.0,4,4,2.083836107530469,2.42291739079923,2403.7000000000207,2403.6911112307644,2406.803000409331
039,21_1,1,6.666004674200019,0,6,2.6,3.0,6,6,4.1106865282389435,2.3031155051039547,2406.850000000032,2404.9475807592084,2406.8984161031312
040,01_1,1,7.914777742699982,1,3,2.6,3.0,3,4,2.025535139226684,2.557128299406014,2403.750000000021,2403.6995011521167,2406.5412777901433
040,02_1,1,7.608133630200009,1,3,2.6,3.0,3,3,2.0653627550783296,2.425651815683362,2403.50000000002,2403.4878220494925,2406.5677973364577
040,03_1,1,8.029633641600029,1,4,2.6,3.0,3,4,2.094026799738633,2.3731179139118717,2403.800000000021,2403.772812228809,2406.6025814468435
040,04_1,1,8.004495716800037,1,3,2.6,3.0,3,3,2.0404100969172863,2.4446472051109662,2403.750000000021,2403.685680172081,2406.4682591788987
040,05_1,1,7.949131651400023,1,3,2.6,3.0,3,3,2.04596994473655,2.5249536100392898,2403.7000000000207,2403.623884052018,2406.536292557544
040,06_1,1,7.937584403400018,1,3,2.6,3.0,3,3,2.0482188679722975,2.447890529212792,2403.8500000000213,2403.7919555072044,2406.5084436646953
040,07_1,1,7.944502983700032,1,3,2.6,3.0,3,3,2.0482231308391823,2.491267379283704,2403.750000000021,2403.6984007844517,2406.3957141560672
040,08_1,1,7.986383269600037,1,4,2.6,3.0,2,4,2.050162970741819,2.471369612982282,2403.8500000000213,2403.7879630254474,2406.5835883251384
040,09_1,1,7.983569775800003,1,4,2.6,3.0,4,4,2.077304995376849,2.42828769460099,2403.750000000021,2403.705020968128,2406.7350465839495
040,10_1,1,7.630973710899987,1,2,2.6,3.0,2,2,2.028907860616179,2.5003669013899534,2403.50000000002,2403.453402005356,2406.346521834772
040,11_1,1,7.989700005100019,1,4,2.6,3.0,4,5,2.078611793799391,2.4367938406627854,2403.8500000000213,2403.7982809569976,2406.87510337799
040,12_1,1,7.995143954700033,1,3,2.6,3.0,3,3,2.045977922700072,2.4155784021372035,2403.8500000000213,2403.7734071815607,2406.492273782995
040,13_1,1,7.682120856700031,1,3,2.6,3.0,3,3,2.085583696721718,2.403995538754882,2403.6000000000204,2403.573476625886,2406.6269410605555
040,14_1,1,6.796998550200012,0,6,2.6,3.0,6,6,4.746229038665167,2.3076869223681054,2407.100000000033,2404.695502863578,2406.997994465862
040,15_1,1,7.191429869299993,0,6,2.6,3.0,6,6,4.80297795205397,2.3531776672783304,2406.800000000032,2404.643902545192,2407.008877460402
040,16_1,1,7.997702435299981,1,4,2.6,3.0,4,4,2.1059466613740856,2.4086613033663924,2403.750000000021,2403.6870756541325,2406.8291696939423
040,17_1,1,8.037014973000005,1,3,2.6,3.0,3,3,2.066382931472239,2.541288381912863,2403.750000000021,2403.7016754140654,2406.568505300108
040,18_1,1,7.135588631600033,0,6,2.6,3.0,6,6,4.276383326277034,2.3288386956286065,2406.800000000032,2404.791461782161,2406.9682078366527
040,19_1,1,7.757320808299987,1,4,2.6,3.0,3,4,2.0848313043271514,2.5217856779715557,2403.6500000000206,2403.6578066491943,2406.835558700244
040,20_1,1,6.452755586500013,0,5,2.6,3.0,5,5,4.204218189163679,2.2414875786328428,2406.3500000000304,2404.4195424698637,2406.7910947983405
041,01_1,1,7.6850107031,1,3,2.6,3.0,3,3,2.0228973675802537,2.481107799085546,2403.7000000000207,2403.657408127794,2406.427342385403
041,02_1,1,7.281374639399999,1,1,2.6,3.0,1,1,1.9776299732429257,2.582850996815224,2403.250000000019,2403.2225649479624,2405.994240541319
041,03_1,1,7.679320838399982,1,4,2.6,3.0,3,4,2.0490881494479387,2.41265173600242,2403.800000000021,2403.7366753889783,2406.543262683397
041,04_1,1,7.764628811499977,1,3,2.6,3.0,3,3,2.0439639674350207,2.400085969169255,2403.800000000021,2403.7247580227345,2406.5398457491056
041,05_1,1,7.702434923099975,1,3,2.6,3.0,2,3,2.033902464955848,2.4278474768167846,2403.7000000000207,2403.631805893368,2406.4567455854103
041,06_1,1,7.606529467399957,1,3,2.6,3.0,2,4,2.0380471148562602,2.4941797876359,2403.750000000021,2403.6719894688877,2406.555024790692
041,07_1,1,7.778984998799994,1,3,2.6,3.0,3,3,2.0489598343080706,2.442067312673352,2403.6500000000206,2403.6050026803955,2406.4253252185263
041,08_1,1,7.733564601099983,1,4,2.6,3.0,4,4,2.0811384866533924,2.4029691112063194,2403.8500000000213,2403.774158667851,2406.651138631687
041,09_1,1,7.746700555699977,1,3,2.6,3.0,3,3,2.03201921562297,2.4167435351167175,2403.800000000021,2403.7049711569857,2406.5729542131394
041,10_1,1,8.365789734099966,2,2,2.6,3.0,2,2,2.1546435742354686,2.681317998688313,2404.2000000000226,2403.9873774182984,2406.3646745199394
041,11_1,1,7.7344036902999855,1,4,2.6,3.0,4,4,2.070416521193316,2.5707639266835076,2403.8500000000213,2403.7741432158614,2406.623948739799
041,12_1,1,7.522876851099969,1,2,2.6,3.0,2,3,2.0494868404992963,2.407662226653448,2403.45000000002,2403.450807529417,2406.487218201079
041,13_1,1,6.447471017699951,0,6,2.6,3.0,6,6,4.695159595255634,2.36113603177698,2406.800000000032,2404.795826504768,2406.9929504854963
041,14_1,1,6.246920029699993,0,5,2.6,3.0,5,5,4.774466086641491,2.26935206817299,2407.5000000000346,2404.2218198367045,2406.783440720635
041,15_1,1,7.775847431300001,1,4,2.6,3.0,4,4,2.091573547489784,2.446074351334483,2403.750000000021,2403.666175764582,2406.6121009998583
041,16_1,1,7.795635008999992,1,4,2.6,3.0,3,4,2.079472970853591,2.478385399275923,2403.800000000021,2403.795593114773,2406.713940280615
041,17_1,1,6.026966651999989,0,5,2.6,3.0,5,5,4.271481138683846,2.305847831165836,2405.3000000000266,2404.468042411008,2406.6686482346545
041,18_1,1,7.479658533400001,1,3,2.6,3.0,3,3,2.029214485086748,2.522451831374301,2403.55000000002,2403.500616451108,2406.52402674053
041,19_1,1,6.72345907679996,0,6,2.6,3.0,6,6,4.121412166943354,2.3140034859484544,2406.30000000003,2404.7697071103116,2406.9971598868933
042,01_1,1,7.5101646809000115,1,3,2.6,3.0,3,3,2.0504238912704356,2.410093702766882,2403.7000000000207,2403.6604632954804,2406.6752714625927
042,02_1,1,7.603552522700034,1,3,2.6,3.0,3,3,2.035554580273551,2.499759095667676,2403.6500000000206,2403.610754338396,2406.4260087688867
042,03_1,1,7.391932042300001,1,3,2.6,3.0,3,4,2.0591709651796717,2.43387609103114,2403.7000000000207,2403.6506059245494,2406.608428934704
042,04_1,1,7.499296508600001,1,4,2.6,3.0,4,4,2.0878276126261297,2.533961045191413,2403.8500000000213,2403.803030779164,2406.666343294274
042,05_1,1,7.334925352299996,1,2,2.6,3.0,2,2,2.0296689410556796,2.4227633984263246,2403.6500000000206,2403.610212804927,2406.348231863658
042,06_1,1,7.428343394600011,1,3,2.6,3.0,2,3,2.0187903459647525,2.6523202074502383,2403.7000000000207,2403.619569841662,2406.335218348984
042,07_1,1,7.403254002300028,1,3,2.6,3.0,3,3,2.07143416385071,2.50139713562082,2403.6500000000206,2403.627599549681,2406.507415855679
042,08_1,1,7.51531414270001,1,3,2.6,3.0,3,3,2.0302150316299885,2.46382487387723,2403.750000000021,2403.681198098675,2406.3846206850762
042,09_1,1,8.332171482399989,2,0,2.6,3.0,0,0,2.1450384914631697,3.215829052518181,2404.350000000023,2404.12621413348,2406.1251091870295
042,10_1,1,7.372454912500006,1,3,2.6,3.0,3,3,2.0659595260238186,2.415821317187222,2403.750000000021,2403.6743785949134,2406.4239113832487
042,11_1,1,7.401229755300028,1,3,2.6,3.0,3,4,2.056353720141783,2.446278370441371,2403.6500000000206,2403.611818864621,2406.607859946263
042,12_1,1,7.525740027100037,1,3,2.6,3.0,2,3,2.0380459254850067,2.534905783006779,2403.6000000000204,2403.546450205157,2406.497318010875
042,13_1,1,7.4165751455000315,1,3,2.6,3.0,3,3,2.047603789670086,2.397668843934067,2403.6500000000206,2403.6149079789875,2406.688272238678
042,14_1,1,6.607462445200003,0,6,2.6,3.0,6,6,4.388523399614402,2.3685435173677174,2408.0000000000364,2404.559045261728,2407.007068689907
042,15_1,1,6.3331760660000365,0,6,2.6,3.0,6,6,4.74100028227624,2.3417445182213985,2408.6500000000387,2404.321729190189,2406.988962657355
042,16_1,1,7.38999199620004,1,3,2.6,3.0,3,3,2.060101761973363,2.59911379610192,2403.800000000021,2403.7138858914827,2406.5061174411367
042,17_1,1,7.626316740099991,1,3,2.6,3.0,3,3,2.031321379871834,2.4969791529781484,2403.7000000000207,2403.652890779374,2406.521813508818
042,18_1,1,6.189562653000031,0,6,2.6,3.0,6,6,4.106250738894892,2.2917057418936775,2407.100000000033,2404.701378219289,2407.0439108483915
043,01_1,1,7.318435253600028,1,3,2.6,3.0,3,3,2.039098250444805,2.4405307916531016,2403.750000000021,2403.6449266261525,2406.4932433345716
043,02_1,1,7.082118403800007,1,5,2.6,3.0,5,5,2.0898570564134142,2.4917081052071137,2403.750000000021,2403.743170985761,2406.9182612679015
043,03_1,1,6.976207669600045,1,4,2.6,3.0,4,5,2.073927459772956,2.4289026081544813,2403.6500000000206,2403.6572709961856,2406.7786593384712
043,04_1,1,7.052347580700007,1,4,2.6,3.0,2,4,2.053705538505514,2.4811836529230122,2403.7000000000207,2403.6988919541755,2406.491562230144
043,05_1,1,7.298475286400045,1,3,2.6,3.0,3,3,2.036253480429848,2.5625795504775795,2403.6500000000206,2403.552924139617,2406.3803529684446
043,06_1,1,6.981683816099995,1,3,2.6,3.0,3,3,2.0389357874888003,2.483916707782564,2403.7000000000207,2403.6377884967087,2406.5330417217206
043,07_1,1,7.265895157500026,1,3,2.6,3.0,3,3,2.039492779334962,2.478201876198222,2403.7000000000207,2403.62814176264,2406.5702363903943
043,08_1,1,8.190583394800047,2,0,2.6,3.0,0,0,2.1582067724473557,3.203705275503296,2404.4000000000233,2404.1670255749605,2406.1762343937917
043,09_1,1,7.014058166400001,1,3,2.6,3.0,3,3,2.061518549010435,2.497465411667863,2403.7000000000207,2403.6834232518863,2406.5871987527585
043,10_1,1,6.923165984700036,1,3,2.6,3.0,3,3,2.054183293642563,2.4421345463822495,2403.6500000000206,2403.582560515792,2406.623915442724
043,11_1,1,7.185461362800025,1,3,2.6,3.0,3,3,2.03515123588734,2.489680786297283,2403.6500000000206,2403.580972420105,2406.5637188650335
043,12_1,1,7.050853933900051,1,3,2.6,3.0,3,3,2.0660107031694617,2.390688541611263,2403.750000000021,2403.666021913641,2406.57448079637
043,13_1,1,5.693697217800019,0,6,2.6,3.0,6,6,4.217867475781115,2.3089693132638476,2407.2000000000335,2404.6644336315494,2407.01891772467
043,14_1,1,5.973716433900028,0,6,2.6,3.0,6,6,4.759460618956988,2.32608659523699,2407.4500000000344,2404.701865301874,2407.08511264827
043,15_1,1,6.892000866400009,1,3,2.6,3.0,3,3,2.0337055842370337,2.508497836747376,2403.6500000000206,2403.5954678508124,2406.4242903223835
043,16_1,1,7.101989346300009,1,2,2.6,3.0,2,2,2.011705586699673,2.4919969151326677,2403.6000000000204,2403.5509489113674,2406.4565443680503
043,17_1,1,7.280568211000002,1,3,2.6,3.0,3,3,2.0623703224777437,2.5031562894598216,2403.7000000000207,2403.614854874652,2406.436912019877
044,01_2,2,7.532419048600021,2,0,2.6,3.0,0,1,2.1374045983981427,3.1661173011817176,2403.750000000021,2403.683093054322,2406.0333646450317
044,02_2,2,7.496442434500025,2,0,2.6,3.0,0,0,2.1258845116223775,3.630915135347451,2403.750000000021,2403.650776089836,2405.939646665156
044,03_2,2,7.595647639500038,2,0,2.6,3.0,0,0,2.1437982347992013,3.265672014346279,2403.8500000000213,2403.7437359810892,2406.05441545892
044,04_2,2,7.600861200600033,2,0,2.6,3.0,0,0,2.1476764030373072,3.3935379259542016,2403.800000000021,2403.716248698998,2406.024234343548
044,05_2,2,7.59605312639999,2,0,2.6,3.0,0,0,2.1461131940786413,3.3814034525540575,2403.9000000000215,2403.792267319277,2406.0360711435746
044,06_2,2,7.591533550299999,2,0,2.6,3.0,0,0,2.1463219887560454,3.3415090598765693,2403.9000000000215,2403.7880463511024,2406.018213160473
044,07_2,2,7.890212950700025,2,0,2.6,3.0,0,0,2.111133316381428,3.596290270484452,2403.9500000000216,2403.804897496268,2405.9148553244822
044,08_2,2,7.9124681876000045,2,1,2.6,3.0,1,1,2.1367812011315945,2.7102306624735215,2403.800000000021,2403.7080380473085,2406.036785320647
044,09_2,2,6.936979869700011,1,2,2.6,3.0,2,2,2.009100610005535,2.5899805042297106,2403.4000000000196,2403.358979583758,2406.2355200453953
044,10_2,2,6.78753456990002,1,1,2.6,3.0,1,1,1.9833518146025682,2.6088650094371117,2403.3000000000193,2403.222762373229,2405.919259290506
044,11_2,2,6.8178519137000055,1,1,2.6,3.0,1,1,1.9766542340394804,2.661370548653272,2403.3000000000193,2403.254132563375,2405.9004459776384
044,12_2,2,6.916517316200006,1,2,2.6,3.0,2,2,2.0144712386710335,2.5907410759022436,2403.45000000002,2403.3431492035893,2406.210395563557
044,13_1,1,7.934400484800041,1,2,2.6,3.0,2,2,2.231152459039357,2.5621814861749117,2404.000000000022,2403.5807155839925,2405.7416606551124
044,14_1,1,6.974753588800011,1,2,2.6,3.0,2,2,1.995773201125823,2.599337000379804,2403.3500000000195,2403.312397892149,2406.2872801684957
044,15_1,1,6.89463452579999,1,2,2.6,3.0,2,2,2.008850815664638,2.5616689204845486,2403.4000000000196,2403.3379158934185,2406.2302833205013
044,16_1,1,6.928278823300019,1,2,2.6,3.0,2,2,2.0102478734890092,2.602791540351173,2403.45000000002,2403.378929439269,2406.236736725959
044,17_1,1,7.090721181199996,1,2,2.6,3.0,2,2,1.9920376138951181,2.6240315611899345,2403.50000000002,2403.502386719308,2406.3721459019102
044,18_1,1,8.197318193700017,1,2,2.6,3.0,0,2,2.1373371998601844,2.9359863526481402,2404.050000000022,2403.776466542235,2405.539972630425
044,19_1,1,6.917584929799997,1,2,2.6,3.0,2,2,2.011130652091298,2.60418387814073,2403.45000000002,2403.3691877335164,2406.2146062726547
044,20_1,1,6.875087560500036,1,2,2.6,3.0,2,2,2.0097243076757163,2.5635710180306095,2403.4000000000196,2403.3139888427027,2406.260159413191
044,21_1,1,6.937095577700013,1,2,2.6,3.0,2,2,1.9735294894471378,2.680941634062903,2403.3000000000193,2403.2830175977156,2406.1544024926466
044,22_1,1,6.858239426799994,1,2,2.6,3.0,2,2,1.9860596270120696,2.617422915811237,2403.4000000000196,2403.3122968180205,2406.127679853774
044,23_1,1,6.871179728600035,1,2,2.6,3.0,2,2,1.990907340425929,2.5544029539939674,2403.4000000000196,2403.3192510311865,2406.1721414486383
044,24_1,1,6.939205526700004,1,2,2.6,3.0,2,2,1.986936247895861,2.5973090302698796,2403.3000000000193,2403.3122035986507,2406.137704738665
044,25_1,1,6.88331231490004,1,0,2.6,3.0,0,0,1.911361105188831,4.888143297280895,2403.000000000018,2402.907728277556,2405.5822699558507
044,26_1,1,6.855985658000019,1,2,2.6,3.0,2,2,1.9918309859434133,2.566894249525372,2403.4000000000196,2403.2981436207137,2406.177239670275
044,27_1,1,6.804416796800018,1,2,2.6,3.0,2,2,1.9831142917261741,2.6373088522652286,2403.3500000000195,2403.248128674314,2406.128101029517
044,28_2,2,6.91030731139999,1,2,2.6,3.0,2,2,1.9912230769476587,2.5105613090474037,2403.4000000000196,2403.3286386769532,2406.184502779967
044,29_2,2,6.88651369810003,1,2,2.6,3.0,2,2,2.0040256974861586,2.4378818458355287,2403.4000000000196,2403.3310140350754,2406.2117694765243
044,30_2,2,6.903857628500013,1,2,2.6,3.0,2,2,2.0064388650400375,2.3988128241091857,2403.4000000000196,2403.347396869659,2406.275679966999
044,31_2,2,6.884883992900038,1,2,2.6,3.0,2,2,1.9972485010066636,2.5346244514076917,2403.4000000000196,2403.3259184170306,2406.176409285616
045,01_1,1,7.270213398399983,1,3,2.6,3.0,3,3,2.0849265476180663,2.426502863229554,2403.1500000000187,2403.081373270714,2406.3871913305143
045,02_1,1,7.4013269496000325,1,3,2.6,3.0,3,3,2.0586060168089197,2.440149348778227,2403.250000000019,2403.1654587412772,2406.425541568317
045,03_1,1,7.2552484733000355,1,3,2.6,3.0,3,3,2.053778473471439,2.4571062471832934,2403.1000000000186,2403.036302138419,2406.3933879383526
045,04_1,1,7.3183003746000175,1,3,2.6,3.0,3,3,2.064425610794699,2.425342454127094,2403.200000000019,2403.108127059551,2406.367427232628
045,05_1,1,7.819478965400022,1,1,2.6,3.0,1,1,1.9358826969892566,2.6304992629133617,2403.55000000002,2403.2219077662526,2405.915399166923
045,06_1,1,7.450060529699986,1,3,2.6,3.0,3,3,2.0613320190478115,2.445771814698389,2403.200000000019,2403.1301093811194,2406.349359632072
045,07_1,1,7.707623859400055,1,3,2.6,3.0,3,4,2.0738892311580344,2.4539427148035844,2403.45000000002,2403.344506546387,2406.3573080193596
045,08_1,1,7.360983404700013,1,3,2.6,3.0,3,3,2.0640256212528785,2.427809371461536,2403.200000000019,2403.1242449561314,2406.386331226688
