id,condition,method,representation,relative_l2,signal_energy_fraction
B_S_46fef32514520e02,background_0.05,Ridge_r5_40,PDF,0.0013483345216002275,0.8687681398302599
B_S_494356a7ae173e64,background_0.05,Ridge_r5_40,PDF,0.003811692683976254,0.3155899601461175
B_S_4bc0c360b6da5e88,background_0.05,Ridge_r5_40,PDF,0.0036031545157012216,0.43709185692679714
B_S_4d591555f89116f6,background_0.05,Ridge_r5_40,PDF,0.0017905000424554875,0.5291254198247355
B_S_4e609147e5b89722,background_0.05,Ridge_r5_40,PDF,0.002089634132344499,0.7132095469678505
B_S_4fa3ecf596dcb922,background_0.05,Ridge_r5_40,PDF,0.0016773712618741816,0.710078562560654
B_S_561c9833eab6e386,background_0.05,Ridge_r5_40,PDF,0.0008924733306776858,0.8502315402668088
B_S_56c19bd51765c35e,background_0.05,Ridge_r5_40,PDF,0.0023232524758973363,0.45761584302256353
B_S_5895d7aac8727a00,background_0.05,Ridge_r5_40,PDF,0.00551355867711498,0.4057344033276896
B_S_59e31d0bf0779ea8,background_0.05,Ridge_r5_40,PDF,0.0028280847025029692,0.5507620423480035
B_S_5ac0f04a42e8d93e,background_0.05,Ridge_r5_40,PDF,0.001476486542558999,0.6182693511452282
B_S_5c317a75d423fd6e,background_0.05,Ridge_r5_40,PDF,0.002520146924379759,0.45745044864714457
B_S_5c9685626bf49946,background_0.05,Ridge_r5_40,PDF,0.0020949630946889833,0.6778721193818213
B_S_5ce46392be1d6b88,background_0.05,Ridge_r5_40,PDF,0.0013346728840537422,0.7270754643821414
B_S_5f941612c41dbc5c,background_0.05,Ridge_r5_40,PDF,0.0032975294478975333,0.35515510928034044
B_S_61d4ed6ef35e9a84,background_0.05,Ridge_r5_40,PDF,0.0018749504703468682,0.6110398683023981
B_S_65a21a71057e133e,background_0.05,Ridge_r5_40,PDF,0.0062013275863849315,0.3701798777254053
B_S_662967ab8de625e8,background_0.05,Ridge_r5_40,PDF,0.0050665205289445086,0.3720973266106428
B_S_676831f41188202e,background_0.05,Ridge_r5_40,PDF,0.0033684165216611496,0.47506736530270643
B_S_67dad08422b84b71,background_0.05,Ridge_r5_40,PDF,0.0031797114884145813,0.38240194944868094
B_S_68cc792e8fd44592,background_0.05,Ridge_r5_40,PDF,0.0027770806588477723,0.5960553520281767
B_S_6ac61611c3df1467,background_0.05,Ridge_r5_40,PDF,0.005382591456119234,0.33746376415537316
B_S_6bdaaf8d4c9df220,background_0.05,Ridge_r5_40,PDF,0.0012130480064406089,0.8254466216338546
B_S_6c8ceeec5b8a43e9,background_0.05,Ridge_r5_40,PDF,0.0047493955180169705,0.3983495729679756
B_S_6dffc7e04304f34b,background_0.05,Ridge_r5_40,PDF,0.0024733434060791853,0.46455267267792777
B_S_6e6349753b25bee6,background_0.05,Ridge_r5_40,PDF,0.0028392047519681554,0.37836863723653624
B_S_6f3562c0f9d93028,background_0.05,Ridge_r5_40,PDF,0.001671111310134642,0.6092161583428114
B_S_7067c1e251093719,background_0.05,Ridge_r5_40,PDF,0.0016876664516717527,0.7376777732317003
B_S_74b9e3fceeafdeca,background_0.05,Ridge_r5_40,PDF,0.005132254964886275,0.36221800761658396
B_S_7e250686d652705c,background_0.05,Ridge_r5_40,PDF,0.0019421016469971775,0.6958376745750066
B_S_7f19034a86906502,background_0.05,Ridge_r5_40,PDF,0.0016867902644176042,0.7807617845268847
B_S_80b2b12628199978,background_0.05,Ridge_r5_40,PDF,0.0017325778420624407,0.6022336582190249
B_S_813d4abee285cb53,background_0.05,Ridge_r5_40,PDF,0.003777558681798972,0.47655210127894193
B_S_837f39f804bd928d,background_0.05,Ridge_r5_40,PDF,0.0020826998303287536,0.5902360497379308
B_S_842daa05fc01129a,background_0.05,Ridge_r5_40,PDF,0.0016913710720905994,0.5819401146506514
B_S_84f64fa1a056f370,background_0.05,Ridge_r5_40,PDF,0.0018732784782517792,0.550524515162345
B_S_8a9b3b232ee258c3,background_0.05,Ridge_r5_40,PDF,0.0055689479950102394,0.35575196631629136
B_S_8b770d29c3e87e62,background_0.05,Ridge_r5_40,PDF,0.0023210128332054,0.5160231296233402
B_S_8bb487c6f2bb9393,background_0.05,Ridge_r5_40,PDF,0.00492037536127062,0.5077194495851006
B_S_8e5a5eec46ffcdc5,background_0.05,Ridge_r5_40,PDF,0.005735980008506118,0.37404767122898563
B_S_8eae2ea9349b8fe6,background_0.05,Ridge_r5_40,PDF,0.004880124528821183,0.46587475677688345
B_S_91aa6a20ddd7c792,background_0.05,Ridge_r5_40,PDF,0.0013728577353706046,0.716412343871463
B_S_975a93a6dc873e44,background_0.05,Ridge_r5_40,PDF,0.0012687347411491066,0.7532342105039074
B_S_980a5e8d7e47e97e,background_0.05,Ridge_r5_40,PDF,0.0027389585590958452,0.5865783421366899
B_S_983b785bf7850010,background_0.05,Ridge_r5_40,PDF,0.0022948240847151923,0.5585364456169932
B_S_9847d3605c0c0ad5,background_0.05,Ridge_r5_40,PDF,0.0022121884173933043,0.6417327320537225
B_S_9848af41dc45169c,background_0.05,Ridge_r5_40,PDF,0.0027070070079216325,0.5152902989074232
B_S_9c8d6d56ca9334b7,background_0.05,Ridge_r5_40,PDF,0.003274214520433273,0.4918721829084952
B_S_a63740fa164d2e86,background_0.05,Ridge_r5_40,PDF,0.0014678419748905128,0.9033839027588209
B_S_a7124ef3395029a3,background_0.05,Ridge_r5_40,PDF,0.004678348380029334,0.3417602363467484
B_S_a7dd4138dfbc1678,background_0.05,Ridge_r5_40,PDF,0.0030131878868897358,0.5087590691076865
B_S_a936f8e07205aa1a,background_0.05,Ridge_r5_40,PDF,0.0024102281959573917,0.4914577928712613
B_S_aa16c878d4d8fcd1,background_0.05,Ridge_r5_40,PDF,0.003354550813820706,0.39485106241340706
B_S_aa40d103a962affc,background_0.05,Ridge_r5_40,PDF,0.0013940843290229886,0.8788551204774799
B_S_aae9b3269c31db8f,background_0.05,Ridge_r5_40,PDF,0.004280919439580265,0.32271096575211244
B_S_ab43b835aa3a4362,background_0.05,Ridge_r5_40,PDF,0.006771410715194119,0.3531197522032915
B_S_ab7d4b97ed0bdbb5,background_0.05,Ridge_r5_40,PDF,0.0019416601666081804,0.6325535846650466
B_S_ac4bd130feca5428,background_0.05,Ridge_r5_40,PDF,0.0035099154465022347,0.40678780308635953
B_S_afee791bb3a246fc,background_0.05,Ridge_r5_40,PDF,0.002795098556232339,0.590360185214538
B_S_b289acb735858351,background_0.05,Ridge_r5_40,PDF,0.0017086833862070847,0.7913029321476885
B_S_b2b1824740c23846,background_0.05,Ridge_r5_40,PDF,0.0048703173802026305,0.2674725981792523
B_S_b2c9406bf6eddb62,background_0.05,Ridge_r5_40,PDF,0.003602751120401924,0.3782615667134154
B_S_b43d49978178f548,background_0.05,Ridge_r5_40,PDF,0.0027290652684967788,0.600426749729151
B_S_b4b80c601b164cf5,background_0.05,Ridge_r5_40,PDF,0.0034075540221892666,0.5162258551981369
B_S_b758c23a4f712b8c,background_0.05,Ridge_r5_40,PDF,0.004148581730131082,0.4474177905284238
B_S_b8121fe73ad7a80b,background_0.05,Ridge_r5_40,PDF,0.002466431458770484,0.4676386993480726
B_S_ba2a1e621ab9b1f2,background_0.05,Ridge_r5_40,PDF,0.001850526440564878,0.6880714350402464
B_S_ba843aa85d6c93c3,background_0.05,Ridge_r5_40,PDF,0.0026028854816859404,0.4177784237239605
B_S_bb76f426f0bcb99e,background_0.05,Ridge_r5_40,PDF,0.002050412749030577,0.5666245233445576
B_S_bc51535093e04def,background_0.05,Ridge_r5_40,PDF,0.0025356592717739198,0.5666442948155029
B_S_bd5026c53f629f06,background_0.05,Ridge_r5_40,PDF,0.003757583088866081,0.4372826969572304
B_S_c2991610c1b61c7f,background_0.05,Ridge_r5_40,PDF,0.003606472951764929,0.4173788938599987
B_S_c340e6ad2c470e53,background_0.05,Ridge_r5_40,PDF,0.0016430402531031779,0.6849055223809211
B_S_c3fe84a1cafd0ecd,background_0.05,Ridge_r5_40,PDF,0.0023033057026764403,0.5105560216276868
B_S_c59cd86975f334bb,background_0.05,Ridge_r5_40,PDF,0.0017025667484117258,0.8525192721173818
B_S_c629379a0ededabf,background_0.05,Ridge_r5_40,PDF,0.003343708341031332,0.3610244944965389
B_S_cc3925f1d94caf9b,background_0.05,Ridge_r5_40,PDF,0.0032527393906076106,0.3343194397624562
B_S_cdaa400236358b8a,background_0.05,Ridge_r5_40,PDF,0.002556289513133395,0.46044720323302274
B_S_d07eeb25734aeee1,background_0.05,Ridge_r5_40,PDF,0.004548446013722115,0.4544510552597015
B_S_d15efdcd27c3ae7d,background_0.05,Ridge_r5_40,PDF,0.0022850990051686026,0.5060081064489609
B_S_d20843fcc2a1cca2,background_0.05,Ridge_r5_40,PDF,0.005429663876829186,0.282683361091437
B_S_d2ada437a482b3fe,background_0.05,Ridge_r5_40,PDF,0.004919922907553025,0.37807357816675213
B_S_d541cfc5893543d7,background_0.05,Ridge_r5_40,PDF,0.003078982725928324,0.4446277367008851
B_S_d64fe3234e268b00,background_0.05,Ridge_r5_40,PDF,0.00393904153740964,0.3951236459183198
B_S_d7754d0c3a233350,background_0.05,Ridge_r5_40,PDF,0.004727301121112565,0.39567067958653185
B_S_da78f8d580e3291a,background_0.05,Ridge_r5_40,PDF,0.004352716748589398,0.35182819185390196
B_S_db4bdc6f345582b3,background_0.05,Ridge_r5_40,PDF,0.00252197948389416,0.5652588322745148
B_S_ddbdc86c597a9e27,background_0.05,Ridge_r5_40,PDF,0.0016812331761266585,0.7650509294456769
B_S_e2d1d5cf00f5b983,background_0.05,Ridge_r5_40,PDF,0.0032990548749332804,0.42203178284837345
B_S_e6dd730652151cbc,background_0.05,Ridge_r5_40,PDF,0.00169848506215282,0.6683551375090265
B_S_e8f8de3205b7acb0,background_0.05,Ridge_r5_40,PDF,0.005232944617189166,0.4237363438891765
B_S_e9622ff07681248b,background_0.05,Ridge_r5_40,PDF,0.0018841006951831934,0.7396140159688581
B_S_e9be8e02ad22e457,background_0.05,Ridge_r5_40,PDF,0.006230026960489605,0.36937964965470543
B_S_eaabfc08dd608a0f,background_0.05,Ridge_r5_40,PDF,0.0043988922849200925,0.344622088035223
B_S_eb91e0055603124b,background_0.05,Ridge_r5_40,PDF,0.005264882640354956,0.306074142621988
B_S_ebe703d5a1ed7acf,background_0.05,Ridge_r5_40,PDF,0.002474146017873284,0.5510677869637618
B_S_ebf59a66ca7be7d1,background_0.05,Ridge_r5_40,PDF,0.002304093794356886,0.5000723873229644
B_S_ecd9028afdaa0d07,background_0.05,Ridge_r5_40,PDF,0.0011817003341912514,0.7543194307993459
B_S_f2d2de87df5d958e,background_0.05,Ridge_r5_40,PDF,0.0014061681504611082,0.6577142008185121
B_S_f6956ddd151eee40,background_0.05,Ridge_r5_40,PDF,0.003696559823526641,0.31908496018949406
B_S_fa5618f8aa68036a,background_0.05,Ridge_r5_40,PDF,0.001532831155389962,0.7112539800264076
B_S_fac9c7f2061534c7,background_0.05,Ridge_r5_40,PDF,0.002009318608975422,0.7081437170485768
B_S_fdc780e9a31d4552,background_0.05,Ridge_r5_40,PDF,0.0017425728635118221,0.8873033420053624
B_S_02723e6d57e53340,background_0.05,Ridge_r1_40,PDF,0.15965388057671134,0.7561295170735549
B_S_044eb374f92ea1b3,background_0.05,Ridge_r1_40,PDF,0.28284490428334275,0.4945529899114768
B_S_04cde678090464c7,background_0.05,Ridge_r1_40,PDF,0.30944834169791674,0.5855193506913634
B_S_05991e9d132c10e1,background_0.05,Ridge_r1_40,PDF,0.15320192553725526,0.6317800842383882
B_S_0691bf18a8c496e4,background_0.05,Ridge_r1_40,PDF,0.27701275653309415,0.44907470480951567
B_S_07d8e51b433299e1,background_0.05,Ridge_r1_40,PDF,0.2280076803147727,0.4249753202878212
B_S_098fdf8be4a02f09,background_0.05,Ridge_r1_40,PDF,0.2469620503230908,0.4133212175800962
B_S_0ab6e555a98086ea,background_0.05,Ridge_r1_40,PDF,0.3247854192895056,0.43651315289543996
B_S_0ba43a4559d6a4d5,background_0.05,Ridge_r1_40,PDF,0.1460549975373188,0.9241928882633176
B_S_0e0fcb9aeec09753,background_0.05,Ridge_r1_40,PDF,0.35631093290817734,0.43502837620942814
B_S_0f329dd9da91462d,background_0.05,Ridge_r1_40,PDF,0.24077394719490902,0.5173203035579313
B_S_127e3c72075c2de0,background_0.05,Ridge_r1_40,PDF,0.1511183479696677,0.5896697077868439
B_S_12bb1641a2177087,background_0.05,Ridge_r1_40,PDF,0.2034509179617138,0.373927358827443
B_S_12f0bec697a41e71,background_0.05,Ridge_r1_40,PDF,0.39182604357300416,0.5039046307794981
B_S_141243a6a760176d,background_0.05,Ridge_r1_40,PDF,0.15013463961883403,0.4047270377014908
B_S_1534fe223f019cef,background_0.05,Ridge_r1_40,PDF,0.10439632915103063,0.970446105153537
B_S_1b99bcbef86a852d,background_0.05,Ridge_r1_40,PDF,0.1491427181855128,0.7274079417655506
B_S_1d0b2fbce045ca6e,background_0.05,Ridge_r1_40,PDF,0.3051839821377551,0.5314281692513966
B_S_1da64c932dcd1875,background_0.05,Ridge_r1_40,PDF,0.2883600727822218,0.4484901489316776
B_S_1f84b3545214bea4,background_0.05,Ridge_r1_40,PDF,0.3285874239114288,0.42845726005209234
B_S_20c5194c695e058a,background_0.05,Ridge_r1_40,PDF,0.1583417111477312,0.7467885457909849
B_S_24644192b5fe4008,background_0.05,Ridge_r1_40,PDF,0.41807691085451504,0.4771175865813458
B_S_25f501cc2d4840e8,background_0.05,Ridge_r1_40,PDF,0.24276984919740954,0.538746150350486
B_S_2771091c121e23cf,background_0.05,Ridge_r1_40,PDF,0.11243624913556373,0.9854600732523262
B_S_28828fe3c1266f5f,background_0.05,Ridge_r1_40,PDF,0.19891639407048392,0.6685793700752937
B_S_2bcd350f3edd716f,background_0.05,Ridge_r1_40,PDF,0.4737862627685782,0.3692810309270842
B_S_33e4d07c8e59bbf8,background_0.05,Ridge_r1_40,PDF,0.12570578374519584,0.6525864403395263
B_S_343f9524e8e7dfc0,background_0.05,Ridge_r1_40,PDF,0.28612426491770315,0.47338225811294027
B_S_38259668fb240eff,background_0.05,Ridge_r1_40,PDF,0.3139309414834163,0.4210357682474807
B_S_39652e9b29a04adc,background_0.05,Ridge_r1_40,PDF,0.2253887806926052,0.7455927239688429
B_S_3a329dddf4808dd4,background_0.05,Ridge_r1_40,PDF,0.15047681669583474,0.5288471546841281
B_S_3a533c17710751e0,background_0.05,Ridge_r1_40,PDF,0.12684187081136483,0.7351815265046326
B_S_3a66cb2aa1b13bd5,background_0.05,Ridge_r1_40,PDF,0.10661553030495197,0.9305290453586826
B_S_3b42bd897a080cce,background_0.05,Ridge_r1_40,PDF,0.1945001652272498,0.5567359776297756
B_S_3ce02575e7e819cb,background_0.05,Ridge_r1_40,PDF,0.21860134182009291,0.4811116450522754
B_S_3de23c08d3b09250,background_0.05,Ridge_r1_40,PDF,0.31956369935416534,0.6832961504830413
B_S_3f2a0ddec73b890f,background_0.05,Ridge_r1_40,PDF,0.25957185609622296,0.3701683193670992
B_S_40c88f49ed4685e1,background_0.05,Ridge_r1_40,PDF,0.24570268808945553,0.3718272192917277
B_S_430a82a008f9b980,background_0.05,Ridge_r1_40,PDF,0.2787365635585254,0.3982417963216798
B_S_456d02a3d4909ae4,background_0.05,Ridge_r1_40,PDF,0.07968434236909044,0.8750944583454883
B_S_46995a01e1170f51,background_0.05,Ridge_r1_40,PDF,0.10278957954696495,0.8918428709623368
B_S_46faad4831ea7d33,background_0.05,Ridge_r1_40,PDF,0.1486067791637771,0.5790955217874705
B_S_46fef32514520e02,background_0.05,Ridge_r1_40,PDF,0.10570150430245591,0.9643647225789368
B_S_494356a7ae173e64,background_0.05,Ridge_r1_40,PDF,0.27365307164147495,0.41769832977408733
B_S_4bc0c360b6da5e88,background_0.05,Ridge_r1_40,PDF,0.2820605622545437,0.4865844341137123
B_S_4d591555f89116f6,background_0.05,Ridge_r1_40,PDF,0.14038667861412077,0.5871647246183687
B_S_4e609147e5b89722,background_0.05,Ridge_r1_40,PDF,0.1626507427515536,0.8030637283540675
B_S_4fa3ecf596dcb922,background_0.05,Ridge_r1_40,PDF,0.12715095589234834,0.8430047003098498
B_S_561c9833eab6e386,background_0.05,Ridge_r1_40,PDF,0.06963595908041399,0.952719469920385
B_S_56c19bd51765c35e,background_0.05,Ridge_r1_40,PDF,0.18189625831469297,0.5092731683080954
B_S_5895d7aac8727a00,background_0.05,Ridge_r1_40,PDF,0.41613983195327625,0.48588301596509126
B_S_59e31d0bf0779ea8,background_0.05,Ridge_r1_40,PDF,0.2249888385147664,0.593651182395503
B_S_5ac0f04a42e8d93e,background_0.05,Ridge_r1_40,PDF,0.09780466786855288,0.9612182245437194
B_S_5c317a75d423fd6e,background_0.05,Ridge_r1_40,PDF,0.19744775140359372,0.5083886575947749
B_S_5c9685626bf49946,background_0.05,Ridge_r1_40,PDF,0.15655286391594112,0.8281003138820642
B_S_5ce46392be1d6b88,background_0.05,Ridge_r1_40,PDF,0.10302293317636299,0.8324646491576679
B_S_5f941612c41dbc5c,background_0.05,Ridge_r1_40,PDF,0.24782894718857693,0.4289392871465055
B_S_61d4ed6ef35e9a84,background_0.05,Ridge_r1_40,PDF,0.1464637461325294,0.6831142238359745
B_S_65a21a71057e133e,background_0.05,Ridge_r1_40,PDF,0.4637954672444608,0.4514749022936062
B_S_662967ab8de625e8,background_0.05,Ridge_r1_40,PDF,0.3803119775808473,0.4505060358768601
B_S_676831f41188202e,background_0.05,Ridge_r1_40,PDF,0.2604013913773545,0.5422813043657546
B_S_67dad08422b84b71,background_0.05,Ridge_r1_40,PDF,0.24597301256976456,0.43593834057569836
B_S_68cc792e8fd44592,background_0.05,Ridge_r1_40,PDF,0.2055667454079382,0.7420998039799481
B_S_6ac61611c3df1467,background_0.05,Ridge_r1_40,PDF,0.4020791790706305,0.41256394409829905
B_S_6bdaaf8d4c9df220,background_0.05,Ridge_r1_40,PDF,0.09196093850945596,0.9798117407393642
B_S_6c8ceeec5b8a43e9,background_0.05,Ridge_r1_40,PDF,0.3615200324072603,0.4690085447476684
B_S_6dffc7e04304f34b,background_0.05,Ridge_r1_40,PDF,0.18630914303825624,0.5585215345169808
B_S_6e6349753b25bee6,background_0.05,Ridge_r1_40,PDF,0.21893043805409465,0.4341109320850361
B_S_6f3562c0f9d93028,background_0.05,Ridge_r1_40,PDF,0.13005023835469193,0.6862215039006273
B_S_7067c1e251093719,background_0.05,Ridge_r1_40,PDF,0.1224665363517908,0.9556734481569833
B_S_74b9e3fceeafdeca,background_0.05,Ridge_r1_40,PDF,0.3911521267417417,0.42540202231984153
B_S_7e250686d652705c,background_0.05,Ridge_r1_40,PDF,0.15401369508985982,0.7548099708819235
B_S_7f19034a86906502,background_0.05,Ridge_r1_40,PDF,0.12428400404768222,0.9811032269970132
B_S_80b2b12628199978,background_0.05,Ridge_r1_40,PDF,0.1362806456957659,0.6640283603728022
B_S_813d4abee285cb53,background_0.05,Ridge_r1_40,PDF,0.2945214916709019,0.5348146591154638
B_S_837f39f804bd928d,background_0.05,Ridge_r1_40,PDF,0.16230687554960052,0.6629941815228303
B_S_842daa05fc01129a,background_0.05,Ridge_r1_40,PDF,0.1311906703986893,0.6598643216550912
B_S_84f64fa1a056f370,background_0.05,Ridge_r1_40,PDF,0.14816478833171384,0.6003379501988968
B_S_8a9b3b232ee258c3,background_0.05,Ridge_r1_40,PDF,0.4168946746500781,0.43305733227769994
B_S_8b770d29c3e87e62,background_0.05,Ridge_r1_40,PDF,0.1706151013057048,0.6514690268982422
B_S_8bb487c6f2bb9393,background_0.05,Ridge_r1_40,PDF,0.3792854802803854,0.5828976351733137
B_S_8e5a5eec46ffcdc5,background_0.05,Ridge_r1_40,PDF,0.4310315557036915,0.4518856383633943
B_S_8eae2ea9349b8fe6,background_0.05,Ridge_r1_40,PDF,0.3821217945852926,0.5183604136134735
B_S_91aa6a20ddd7c792,background_0.05,Ridge_r1_40,PDF,0.09929552759077319,0.9342416232215066
B_S_975a93a6dc873e44,background_0.05,Ridge_r1_40,PDF,0.09885488192516412,0.846408302906392
B_S_980a5e8d7e47e97e,background_0.05,Ridge_r1_40,PDF,0.21002506705732701,0.6805485921612041
B_S_983b785bf7850010,background_0.05,Ridge_r1_40,PDF,0.17677454717415278,0.6421186827961639
B_S_9847d3605c0c0ad5,background_0.05,Ridge_r1_40,PDF,0.17112150115175415,0.7316337216998996
B_S_9848af41dc45169c,background_0.05,Ridge_r1_40,PDF,0.21241011263785017,0.5709325523770911
B_S_9c8d6d56ca9334b7,background_0.05,Ridge_r1_40,PDF,0.24463853234292116,0.60106474433024
B_S_a63740fa164d2e86,background_0.05,Ridge_r1_40,PDF,0.1163067573102981,0.9815795812149131
B_S_a7124ef3395029a3,background_0.05,Ridge_r1_40,PDF,0.3520937459633133,0.4116181201713947
B_S_a7dd4138dfbc1678,background_0.05,Ridge_r1_40,PDF,0.2338195915741307,0.5763778095055335
B_S_a936f8e07205aa1a,background_0.05,Ridge_r1_40,PDF,0.18482419187146887,0.5701503259800399
B_S_aa16c878d4d8fcd1,background_0.05,Ridge_r1_40,PDF,0.24411948719246937,0.5086295877178817
B_S_aa40d103a962affc,background_0.05,Ridge_r1_40,PDF,0.10903798611619299,0.980040881308439
B_S_aae9b3269c31db8f,background_0.05,Ridge_r1_40,PDF,0.3069540366756687,0.4281989448010932
B_S_ab43b835aa3a4362,background_0.05,Ridge_r1_40,PDF,0.5107002427122617,0.42349925718760784
B_S_ab7d4b97ed0bdbb5,background_0.05,Ridge_r1_40,PDF,0.1499094478153661,0.7239193946072268
B_S_ac4bd130feca5428,background_0.05,Ridge_r1_40,PDF,0.2737093068474943,0.4563379211191416
B_S_afee791bb3a246fc,background_0.05,Ridge_r1_40,PDF,0.21799632615184675,0.6620905975317186
B_S_b289acb735858351,background_0.05,Ridge_r1_40,PDF,0.13674358426661115,0.8428620643158676
B_S_b2b1824740c23846,background_0.05,Ridge_r1_40,PDF,0.34525798897522275,0.3630870903153947
B_S_b2c9406bf6eddb62,background_0.05,Ridge_r1_40,PDF,0.2769848288254275,0.4365693415938719
B_S_b43d49978178f548,background_0.05,Ridge_r1_40,PDF,0.1903602210487373,0.8418601139770724
B_S_b4b80c601b164cf5,background_0.05,Ridge_r1_40,PDF,0.2563941374655747,0.6220331469368605
B_S_b758c23a4f712b8c,background_0.05,Ridge_r1_40,PDF,0.31263372169456227,0.5374590324226138
B_S_b8121fe73ad7a80b,background_0.05,Ridge_r1_40,PDF,0.1928725318700189,0.521689673775136
B_S_ba2a1e621ab9b1f2,background_0.05,Ridge_r1_40,PDF,0.14444020035641067,0.7704641068840082
B_S_ba843aa85d6c93c3,background_0.05,Ridge_r1_40,PDF,0.20293684591123615,0.4688552400299491
B_S_bb76f426f0bcb99e,background_0.05,Ridge_r1_40,PDF,0.15493866250809454,0.6769596852046079
B_S_bc51535093e04def,background_0.05,Ridge_r1_40,PDF,0.20026399544925289,0.6197135827041955
B_S_bd5026c53f629f06,background_0.05,Ridge_r1_40,PDF,0.2981745164087731,0.4737430901010925
B_S_c2991610c1b61c7f,background_0.05,Ridge_r1_40,PDF,0.26684463742931513,0.5200957931086672
B_S_c340e6ad2c470e53,background_0.05,Ridge_r1_40,PDF,0.1271231836396236,0.7805163606910321
B_S_c3fe84a1cafd0ecd,background_0.05,Ridge_r1_40,PDF,0.18057777808799802,0.566659815712433
B_S_c59cd86975f334bb,background_0.05,Ridge_r1_40,PDF,0.13308176243011208,0.9518748891776964
B_S_c629379a0ededabf,background_0.05,Ridge_r1_40,PDF,0.24193496754853555,0.4704360749204272
B_S_cc3925f1d94caf9b,background_0.05,Ridge_r1_40,PDF,0.2402428611231428,0.4180840921216551
B_S_cdaa400236358b8a,background_0.05,Ridge_r1_40,PDF,0.1933809835164064,0.548879289749643
B_S_d07eeb25734aeee1,background_0.05,Ridge_r1_40,PDF,0.3550279223215669,0.5088533531203544
B_S_d15efdcd27c3ae7d,background_0.05,Ridge_r1_40,PDF,0.17767861260688425,0.5709547175434697
B_S_d20843fcc2a1cca2,background_0.05,Ridge_r1_40,PDF,0.38883324328771984,0.37603114674994015
B_S_d2ada437a482b3fe,background_0.05,Ridge_r1_40,PDF,0.3719456995929973,0.45127190552743296
B_S_d541cfc5893543d7,background_0.05,Ridge_r1_40,PDF,0.22843619056834047,0.5510432605428052
B_S_d64fe3234e268b00,background_0.05,Ridge_r1_40,PDF,0.30449385400609236,0.4510882729438861
B_S_d7754d0c3a233350,background_0.05,Ridge_r1_40,PDF,0.36389868354962823,0.4555162678066599
B_S_da78f8d580e3291a,background_0.05,Ridge_r1_40,PDF,0.30109880622679763,0.5015772610991136
B_S_db4bdc6f345582b3,background_0.05,Ridge_r1_40,PDF,0.17846112638275705,0.770100940152791
B_S_ddbdc86c597a9e27,background_0.05,Ridge_r1_40,PDF,0.1276915409690799,0.9047455411721029
B_S_e2d1d5cf00f5b983,background_0.05,Ridge_r1_40,PDF,0.25645362380794545,0.4764430701374488
B_S_e6dd730652151cbc,background_0.05,Ridge_r1_40,PDF,0.1245433537096732,0.8479965768809956
B_S_e8f8de3205b7acb0,background_0.05,Ridge_r1_40,PDF,0.4095048162442486,0.4720352392036389
B_S_e9622ff07681248b,background_0.05,Ridge_r1_40,PDF,0.14288426100906715,0.8773018067118431
B_S_e9be8e02ad22e457,background_0.05,Ridge_r1_40,PDF,0.47162052865879295,0.43971559961417217
B_S_eaabfc08dd608a0f,background_0.05,Ridge_r1_40,PDF,0.333846760845978,0.40816887882000136
B_S_eb91e0055603124b,background_0.05,Ridge_r1_40,PDF,0.3774777875578143,0.4061866886277123
B_S_ebe703d5a1ed7acf,background_0.05,Ridge_r1_40,PDF,0.19326300559597548,0.6161162702368408
B_S_ebf59a66ca7be7d1,background_0.05,Ridge_r1_40,PDF,0.16618920582247407,0.6557405124354527
B_S_ecd9028afdaa0d07,background_0.05,Ridge_r1_40,PDF,0.08536844223237268,0.9860064499858536
B_S_f2d2de87df5d958e,background_0.05,Ridge_r1_40,PDF,0.09664388478417625,0.949877132582163
B_S_f6956ddd151eee40,background_0.05,Ridge_r1_40,PDF,0.2639525627246219,0.4269278676713548
B_S_fa5618f8aa68036a,background_0.05,Ridge_r1_40,PDF,0.11072029416197092,0.9299580182026688
B_S_fac9c7f2061534c7,background_0.05,Ridge_r1_40,PDF,0.15359451798578536,0.8267458924566883
B_S_fdc780e9a31d4552,background_0.05,Ridge_r1_40,PDF,0.13647619811728545,0.9868352104202965
B_S_02723e6d57e53340,background_0.05,Ridge_r40_120,PDF,0.001192779649183199,0.243870482926445
B_S_044eb374f92ea1b3,background_0.05,Ridge_r40_120,PDF,0.0011870779108983695,0.5054470100885233
B_S_04cde678090464c7,background_0.05,Ridge_r40_120,PDF,0.0015605184977513272,0.41448064930863654
B_S_05991e9d132c10e1,background_0.05,Ridge_r40_120,PDF,0.0008514434662927373,0.36821991576161195
B_S_0691bf18a8c496e4,background_0.05,Ridge_r40_120,PDF,0.0010611455906477645,0.5509252951904844
B_S_07d8e51b433299e1,background_0.05,Ridge_r40_120,PDF,0.0008316686934396976,0.5750246797121789
B_S_098fdf8be4a02f09,background_0.05,Ridge_r40_120,PDF,0.0008795006119188901,0.5866787824199038
B_S_0ab6e555a98086ea,background_0.05,Ridge_r40_120,PDF,0.0012128736596013175,0.5634868471045602
B_S_0ba43a4559d6a4d5,background_0.05,Ridge_r40_120,PDF,0.002163739745054652,0.07580711173668234
B_S_0e0fcb9aeec09753,background_0.05,Ridge_r40_120,PDF,0.0013265905169666547,0.564971623790572
B_S_0f329dd9da91462d,background_0.05,Ridge_r40_120,PDF,0.0010576013677099385,0.4826796964420684
